CODE,RXCUI2,STR,RELA,RXCUI1,STR
4023450,466517,ACETAMINOPHEN/DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023450,466517,ACETAMINOPHEN/DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,22696,DEXBROMPHENIRAMINE
4023450,466517,ACETAMINOPHEN/DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4030733,466522,"DIPHENHYDRAMINE/ZINC ACETATE",has_part,3498,Diphenhydramine
4030733,466522,"DIPHENHYDRAMINE/ZINC ACETATE",has_part,58295,"Zinc Acetate"
4023337,466524,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023337,466524,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSEUDOEPHEDRINE,has_part,3289,DEXTROMETHORPHAN
4023337,466524,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSEUDOEPHEDRINE,has_part,3642,Doxylamine
4023337,466524,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022381,466530,"ACETIC ACID/HYDROCORTISONE",has_part,168,"acetic acid otic"
4022381,466530,"ACETIC ACID/HYDROCORTISONE",has_part,5492,Hydrocortisone
4023334,466537,"MENTHOL/METHYL SALICYLATE",has_part,29787,"METHYL SALICYLATE"
4023334,466537,"MENTHOL/METHYL SALICYLATE",has_part,6750,MENTHOL
4022444,466541,"NEOMYCIN/POLYMYXIN B",has_part,7299,Neomycin
4022444,466541,"NEOMYCIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4022471,466546,"ETHINYL ESTRADIOL/FERROUS FUMARATE/NORETHINDRONE",has_part,24941,"Ferrous fumarate"
4022471,466546,"ETHINYL ESTRADIOL/FERROUS FUMARATE/NORETHINDRONE",has_part,4124,"Ethinyl Estradiol"
4022471,466546,"ETHINYL ESTRADIOL/FERROUS FUMARATE/NORETHINDRONE",has_part,7514,NORETHINDRONE
4022551,466549,ASPIRIN/CAFFEINE/ORPHENADRINE,has_part,1191,ASPIRIN
4022551,466549,ASPIRIN/CAFFEINE/ORPHENADRINE,has_part,1886,CAFFEINE
4022551,466549,ASPIRIN/CAFFEINE/ORPHENADRINE,has_part,7715,ORPHENADRINE
4022614,466555,GUAIFENESIN/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,5032,Guaifenesin
4022614,466555,GUAIFENESIN/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8163,PHENYLEPHRINE
4022614,466555,GUAIFENESIN/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022663,466556,DEXTROMETHORPHAN/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,3289,DEXTROMETHORPHAN
4022663,466556,DEXTROMETHORPHAN/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,5032,Guaifenesin
4022663,466556,DEXTROMETHORPHAN/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4023661,466566,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023661,466566,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,has_part,3289,DEXTROMETHORPHAN
4023661,466566,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,has_part,3498,Diphenhydramine
4023661,466566,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022373,466568,CHLORPHENIRAMINE/CODEINE/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4022373,466568,CHLORPHENIRAMINE/CODEINE/PSEUDOEPHEDRINE,has_part,2670,CODEINE
4022373,466568,CHLORPHENIRAMINE/CODEINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023565,466569,ACETAMINOPHEN/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,161,Acetaminophen
4023565,466569,ACETAMINOPHEN/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,3289,DEXTROMETHORPHAN
4023565,466569,ACETAMINOPHEN/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023514,466581,ACETAMINOPHEN/CAFFEINE/SALICYLAMIDE,has_part,161,Acetaminophen
4023514,466581,ACETAMINOPHEN/CAFFEINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4023514,466581,ACETAMINOPHEN/CAFFEINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4023467,466584,ACETAMINOPHEN/ASPIRIN/CAFFEINE,has_part,1191,ASPIRIN
4023467,466584,ACETAMINOPHEN/ASPIRIN/CAFFEINE,has_part,161,Acetaminophen
4023467,466584,ACETAMINOPHEN/ASPIRIN/CAFFEINE,has_part,1886,CAFFEINE
4023190,466588,"ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE",has_part,612,"Aluminum Hydroxide"
4023190,466588,"ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE",has_part,6581,"MAGNESIUM HYDROXIDE"
4023190,466588,"ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE",has_part,9796,SIMETHICONE
4023382,466593,BENZOCAINE/PHENOL,has_part,1399,"benzocaine otic"
4023382,466593,BENZOCAINE/PHENOL,has_part,33290,PHENOL
4022127,48274,ACETAMINOPHEN/PROPOXYPHENE,has_part,161,Acetaminophen
4022127,48274,ACETAMINOPHEN/PROPOXYPHENE,has_part,8785,PROPOXYPHENE
4024368,484211,EZETIMIBE/SIMVASTATIN,has_part,341248,ezetimibe
4024368,484211,EZETIMIBE/SIMVASTATIN,has_part,36567,SIMVASTATIN
4030910,484259,OXYCODONE/IBUPROFEN,has_part,5640,Ibuprofen
4030910,484259,OXYCODONE/IBUPROFEN,has_part,7804,Oxycodone
4022136,494309,ACETAMINOPHEN/CHLORZOXAZONE,has_part,161,Acetaminophen
4022136,494309,ACETAMINOPHEN/CHLORZOXAZONE,has_part,2410,Chlorzoxazone
4023156,496653,"SALICYLIC ACID/SULFUR",has_part,10223,SULFUR
4023156,496653,"SALICYLIC ACID/SULFUR",has_part,9525,"SALICYLIC ACID"
4023048,49991,DROPERIDOL/FENTANYL,has_part,3648,Droperidol
4023048,49991,DROPERIDOL/FENTANYL,has_part,4337,Fentanyl
4022134,594040,ATROPINE/DIPHENOXYLATE,has_part,1223,ATROPINE
4022134,594040,ATROPINE/DIPHENOXYLATE,has_part,3500,Diphenoxylate
4027255,597142,BRIMONIDINE/TIMOLOL,has_part,10600,"timolol ophthalmic"
4027255,597142,BRIMONIDINE/TIMOLOL,has_part,134615,BRIMONIDINE
4022440,597159,NAPHAZOLINE/PHENIRAMINE,has_part,7247,Naphazoline
4022440,597159,NAPHAZOLINE/PHENIRAMINE,has_part,8132,PHENIRAMINE
4024966,597501,DESLORATADINE/PSEUDOEPHEDRINE,has_part,275635,desloratadine
4024966,597501,DESLORATADINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023223,605998,CHLORPHENIRAMINE/CODEINE,has_part,2400,Chlorphenamine
4023223,605998,CHLORPHENIRAMINE/CODEINE,has_part,2670,CODEINE
4025882,605999,CHLORPHENIRAMINE/METHSCOPOLAMINE,has_part,2400,Chlorphenamine
4025882,605999,CHLORPHENIRAMINE/METHSCOPOLAMINE,has_part,89785,"METHYLSCOPOLAMINE N"
4025706,606253,GLIMEPIRIDE/ROSIGLITAZONE,has_part,25789,GLIMEPIRIDE
4025706,606253,GLIMEPIRIDE/ROSIGLITAZONE,has_part,84108,"2,4-Thiazolidinedione, 5-004-02-((((methyl-2-pyridinylamino)ethoxy)phenyl)methyl)-"
4024951,606640,CHLORDIAZEPOXIDE/METHSCOPOLAMINE,has_part,2356,CHLORDIAZEPOXIDE
4024951,606640,CHLORDIAZEPOXIDE/METHSCOPOLAMINE,has_part,89785,"METHYLSCOPOLAMINE N"
4031438,606642,FENTANYL/ROPIVACAINE,has_part,35780,ROPIVACAINE
4031438,606642,FENTANYL/ROPIVACAINE,has_part,4337,Fentanyl
4027815,606797,ACETAMINOPHEN/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE,has_part,161,Acetaminophen
4027815,606797,ACETAMINOPHEN/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE,has_part,1886,CAFFEINE
4027815,606797,ACETAMINOPHEN/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE,has_part,33408,PHENYLTOLOXAMINE
4027815,606797,ACETAMINOPHEN/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4025102,607999,METFORMIN/PIOGLITAZONE,has_part,33738,PIOGLITAZONE
4025102,607999,METFORMIN/PIOGLITAZONE,has_part,6809,Metformin
4025603,608568,LIDOCAINE/TETRACAINE,has_part,10391,TETRACAINE
4025603,608568,LIDOCAINE/TETRACAINE,has_part,6387,Lidocaine
4022625,608716,DIBUCAINE/HYDROCORTISONE,has_part,3339,Dibucaine
4022625,608716,DIBUCAINE/HYDROCORTISONE,has_part,5492,Hydrocortisone
4022787,608835,"AMMONIUM CHLORIDE/DIPHENHYDRAMINE",has_part,3498,Diphenhydramine
4022787,608835,"AMMONIUM CHLORIDE/DIPHENHYDRAMINE",has_part,712,"AMMONIUM CHLORIDE"
4024332,611247,FLUOXETINE/OLANZAPINE,has_part,4493,Fluoxetine
4024332,611247,FLUOXETINE/OLANZAPINE,has_part,61381,OLANZAPINE
4022562,611854,CHLORDIAZEPOXIDE/CLIDINIUM,has_part,21232,CLIDINIUM
4022562,611854,CHLORDIAZEPOXIDE/CLIDINIUM,has_part,2356,CHLORDIAZEPOXIDE
4024293,614348,METFORMIN/ROSIGLITAZONE,has_part,6809,Metformin
4024293,614348,METFORMIN/ROSIGLITAZONE,has_part,84108,"2,4-Thiazolidinedione, 5-004-02-((((methyl-2-pyridinylamino)ethoxy)phenyl)methyl)-"
4024367,614534,ABACAVIR/LAMIVUDINE,has_part,190521,abacavir
4024367,614534,ABACAVIR/LAMIVUDINE,has_part,68244,LAMIVUDINE
4025702,617777,"OMEPRAZOLE/SODIUM BICARBONATE",has_part,36676,"SODIUM BICARBONATE"
4025702,617777,"OMEPRAZOLE/SODIUM BICARBONATE",has_part,7646,OMEPRAZOLE
4033243,631158,ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,has_part,161,Acetaminophen
4033243,631158,ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,has_part,5032,Guaifenesin
4033243,631158,ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023152,636648,"POTASSIUM BITARTRATE/SODIUM BICARBONATE",has_part,223779,"Potassium bitartrate"
4023152,636648,"POTASSIUM BITARTRATE/SODIUM BICARBONATE",has_part,36676,"SODIUM BICARBONATE"
4026638,644895,DIPHENHYDRAMINE/IBUPROFEN,has_part,3498,Diphenhydramine
4026638,644895,DIPHENHYDRAMINE/IBUPROFEN,has_part,5640,Ibuprofen
4023274,645045,"CALAMINE/ZINC OXIDE",has_part,106212,CALAMINE
4023274,645045,"CALAMINE/ZINC OXIDE",has_part,11423,"ZINC (AS OXIDE)"
4023201,645048,"CALCIUM CARBONATE/SIMETHICONE",has_part,1897,"CALCIUM (AS CALCIUM CARBONATE)"
4023201,645048,"CALCIUM CARBONATE/SIMETHICONE",has_part,9796,SIMETHICONE
4022535,645555,"BACITRACIN/POLYMYXIN B",has_part,1291,BACITRACIN
4022535,645555,"BACITRACIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4024224,646781,"BENZOYL PEROXIDE/CLINDAMYCIN",has_part,1418,"BENZOYL PEROXIDE"
4024224,646781,"BENZOYL PEROXIDE/CLINDAMYCIN",has_part,2582,CLINDAMYCIN
4025878,647235,GLIMEPIRIDE/PIOGLITAZONE,has_part,25789,GLIMEPIRIDE
4025878,647235,GLIMEPIRIDE/PIOGLITAZONE,has_part,33738,PIOGLITAZONE
4024115,662263,DORZOLAMIDE/TIMOLOL,has_part,10600,"timolol ophthalmic"
4024115,662263,DORZOLAMIDE/TIMOLOL,has_part,60207,DORZOLAMIDE
4023138,687078,ACETAMINOPHEN/ASPIRIN,has_part,1191,ASPIRIN
4023138,687078,ACETAMINOPHEN/ASPIRIN,has_part,161,Acetaminophen
4023711,687195,"ALLANTOIN/COAL TAR",has_part,2635,"Coal tar"
4023711,687195,"ALLANTOIN/COAL TAR",has_part,508,Allantoin
4023330,687198,"ALUMINUM HYDROXIDE/MAGNESIUM TRISILICATE",has_part,29170,"MAGNESIUM TRISILICATE"
4023330,687198,"ALUMINUM HYDROXIDE/MAGNESIUM TRISILICATE",has_part,612,"Aluminum Hydroxide"
4024362,687306,"DEXTRAN 70/HYPROMELLOSE",has_part,27334,"hydroxypropyl methylcellulose ophthalmic"
4024362,687306,"DEXTRAN 70/HYPROMELLOSE",has_part,3274,"DEXTRAN HM"
4024337,687333,ESTRADIOL/LEVONORGESTREL,has_part,4083,Estradiol
4024337,687333,ESTRADIOL/LEVONORGESTREL,has_part,6373,Levonorgestrel
4022366,687351,FLUOCINOLONE/NEOMYCIN,has_part,25126,FLUOCINOLONE
4022366,687351,FLUOCINOLONE/NEOMYCIN,has_part,7299,Neomycin
4023050,689241,"ANTIPYRINE/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,1001,"antipyrine otic"
4023050,689241,"ANTIPYRINE/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,5492,Hydrocortisone
4023050,689241,"ANTIPYRINE/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,7299,Neomycin
4023050,689241,"ANTIPYRINE/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4023235,689242,ANTIPYRINE/PHENYLEPHRINE,has_part,1001,"antipyrine otic"
4023235,689242,ANTIPYRINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022764,689245,APROBARBITAL/BUTABARBITAL/PHENOBARBITAL,has_part,17381,APROBARBITAL
4022764,689245,APROBARBITAL/BUTABARBITAL/PHENOBARBITAL,has_part,477631,BUTABARBITAL
4022764,689245,APROBARBITAL/BUTABARBITAL/PHENOBARBITAL,has_part,8134,PHENOBARBITAL
4023733,689254,"ASCORBIC ACID/BIOFLAVONOIDS",has_part,1151,"ASCORBIC ACID"
4023733,689254,"ASCORBIC ACID/BIOFLAVONOIDS",has_part,1562,BIOFLAVONOIDS
4022796,689256,"ASCORBIC ACID/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE",has_part,1151,"ASCORBIC ACID"
4022796,689256,"ASCORBIC ACID/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE",has_part,2400,Chlorphenamine
4022796,689256,"ASCORBIC ACID/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE",has_part,8175,PHENYLPROPANOLAMINE
4022796,689256,"ASCORBIC ACID/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PYRILAMINE",has_part,9009,PYRILAMINE
4022472,689288,"CHLORAMPHENICOL/HYDROCORTISONE/POLYMYXIN B",has_part,2348,"chloramphenicol ophthalmic"
4022472,689288,"CHLORAMPHENICOL/HYDROCORTISONE/POLYMYXIN B",has_part,5492,Hydrocortisone
4022472,689288,"CHLORAMPHENICOL/HYDROCORTISONE/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4022533,689289,CHLORCYCLIZINE/HYDROCORTISONE,has_part,2354,chlorcyclizine
4022533,689289,CHLORCYCLIZINE/HYDROCORTISONE,has_part,5492,Hydrocortisone
4022665,689299,CHLOROPHYLL/PAPAIN/UREA,has_part,11002,UREA
4022665,689299,CHLOROPHYLL/PAPAIN/UREA,has_part,2388,CHLOROPHYLL
4022665,689299,CHLOROPHYLL/PAPAIN/UREA,has_part,7892,PAPAIN
4022231,689303,CHLOROQUINE/PRIMAQUINE,has_part,2393,CHLOROQUINE
4022231,689303,CHLOROQUINE/PRIMAQUINE,has_part,8687,PRIMAQUINE
4023265,689304,FLUOROMETHOLONE/SULFACETAMIDE,has_part,10169,SULFACETAMIDE
4023265,689304,FLUOROMETHOLONE/SULFACETAMIDE,has_part,4491,Fluorometholone
4022868,689306,FLURANDRENOLIDE/NEOMYCIN,has_part,4500,Flurandrenolone
4022868,689306,FLURANDRENOLIDE/NEOMYCIN,has_part,7299,Neomycin
4022461,689343,NYSTATIN/OXYTETRACYCLINE,has_part,7597,"Nystatin Vaginal"
4022461,689343,NYSTATIN/OXYTETRACYCLINE,has_part,7821,OXYTETRACYCLINE
4022710,689371,CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE,has_part,20877,PARACHLOROMETOXYLENOL
4022710,689371,CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE,has_part,34347,PRAMOXINE
4022710,689371,CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE,has_part,5492,Hydrocortisone
4022983,689379,"CHLORPHENIRAMINE/CODEINE/GLYCEROL,IODINATED",has_part,2400,Chlorphenamine
4022983,689379,"CHLORPHENIRAMINE/CODEINE/GLYCEROL,IODINATED",has_part,2670,CODEINE
4022983,689379,"CHLORPHENIRAMINE/CODEINE/GLYCEROL,IODINATED",has_part,27723,"GLYCEROL,IODINATED"
4022942,689380,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022942,689380,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,2670,CODEINE
4022942,689380,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023054,689381,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4023054,689381,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,2670,CODEINE
4023054,689381,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8163,PHENYLEPHRINE
4023054,689381,CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4023029,689383,CHLORPHENIRAMINE/CODEINE/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4023029,689383,CHLORPHENIRAMINE/CODEINE/PHENYLPROPANOLAMINE,has_part,2670,CODEINE
4023029,689383,CHLORPHENIRAMINE/CODEINE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022594,689387,CHLORPHENIRAMINE/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022594,689387,CHLORPHENIRAMINE/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,has_part,3289,DEXTROMETHORPHAN
4022594,689387,CHLORPHENIRAMINE/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,has_part,5032,Guaifenesin
4022594,689387,CHLORPHENIRAMINE/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022691,689389,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022691,689389,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,3289,DEXTROMETHORPHAN
4022691,689389,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023351,689391,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4023351,689391,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,3289,DEXTROMETHORPHAN
4023351,689391,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022798,689394,CHLORPHENIRAMINE/EPHEDRINE,has_part,2400,Chlorphenamine
4022798,689394,CHLORPHENIRAMINE/EPHEDRINE,has_part,3966,Ephedrine
4022707,689395,"CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/HYDRIODIC ACID",has_part,2400,Chlorphenamine
4022707,689395,"CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/HYDRIODIC ACID",has_part,27208,"HYDRIODIC ACID"
4022707,689395,"CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/HYDRIODIC ACID",has_part,3966,Ephedrine
4022707,689395,"CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/HYDRIODIC ACID",has_part,5032,Guaifenesin
4022886,689396,CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/PHENOBARBITAL/THEOPHYLLIN,has_part,10438,THEOPHYLLINE
4022886,689396,CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/PHENOBARBITAL/THEOPHYLLIN,has_part,2400,Chlorphenamine
4022886,689396,CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/PHENOBARBITAL/THEOPHYLLIN,has_part,3966,Ephedrine
4022886,689396,CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/PHENOBARBITAL/THEOPHYLLIN,has_part,5032,Guaifenesin
4022886,689396,CHLORPHENIRAMINE/EPHEDRINE/GUAIFENESIN/PHENOBARBITAL/THEOPHYLLIN,has_part,8134,PHENOBARBITAL
4022774,689401,CHLORPHENIRAMINE/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,2400,Chlorphenamine
4022774,689401,CHLORPHENIRAMINE/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,5032,Guaifenesin
4022774,689401,CHLORPHENIRAMINE/GUAIFENESIN/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4023635,689410,CHLORPHENIRAMINE/HYDROCORTISONE/PHENIRAMINE/PYRILAMINE,has_part,2400,Chlorphenamine
4023635,689410,CHLORPHENIRAMINE/HYDROCORTISONE/PHENIRAMINE/PYRILAMINE,has_part,5492,Hydrocortisone
4023635,689410,CHLORPHENIRAMINE/HYDROCORTISONE/PHENIRAMINE/PYRILAMINE,has_part,8132,PHENIRAMINE
4023635,689410,CHLORPHENIRAMINE/HYDROCORTISONE/PHENIRAMINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022951,689425,"GLYCERIN/KAOLIN/SODIUM FLUORIDE",has_part,4910,Glycerol
4022951,689425,"GLYCERIN/KAOLIN/SODIUM FLUORIDE",has_part,6102,Kaolin
4022951,689425,"GLYCERIN/KAOLIN/SODIUM FLUORIDE",has_part,9873,"FLUORIDE (AS SODIUM FLUORIDE)"
4023507,689428,GLYCERIN/LYSINE,has_part,4910,Glycerol
4023507,689428,GLYCERIN/LYSINE,has_part,6536,LYSINE
4024237,689436,"GLYCERIN/PROPYLENE GLYCOL",has_part,34693,"PROPYLENE GLYCOL"
4024237,689436,"GLYCERIN/PROPYLENE GLYCOL",has_part,4910,Glycerol
4023707,689438,"GLYCERIN/SALICYLIC ACID",has_part,4910,Glycerol
4023707,689438,"GLYCERIN/SALICYLIC ACID",has_part,9525,"SALICYLIC ACID"
4024254,689441,"GLYCERIN/SODIUM CHLORIDE",has_part,4910,Glycerol
4024254,689441,"GLYCERIN/SODIUM CHLORIDE",has_part,9863,"sodium chloride nasal"
4022382,689443,"GLYCEROL,IODINATED/THEOPHYLLINE",has_part,10438,THEOPHYLLINE
4022382,689443,"GLYCEROL,IODINATED/THEOPHYLLINE",has_part,27723,"GLYCEROL,IODINATED"
4023527,689453,"GUAIACOL/METHYL SALICYLATE",has_part,29787,"METHYL SALICYLATE"
4023527,689453,"GUAIACOL/METHYL SALICYLATE",has_part,5031,Guaiacol
4022432,689455,GUAIFENESIN/HYDROCODONE/PHENINDAMINE,has_part,33283,PHENINDAMINE
4022432,689455,GUAIFENESIN/HYDROCODONE/PHENINDAMINE,has_part,5032,Guaifenesin
4022432,689455,GUAIFENESIN/HYDROCODONE/PHENINDAMINE,has_part,5489,Hydrocodone
4022692,689458,GUAIFENESIN/HYDROCODONE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,5032,Guaifenesin
4022692,689458,GUAIFENESIN/HYDROCODONE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,5489,Hydrocodone
4022692,689458,GUAIFENESIN/HYDROCODONE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,8175,PHENYLPROPANOLAMINE
4022692,689458,GUAIFENESIN/HYDROCODONE/PHENYLPROPANOLAMINE/SALICYLAMIDE,has_part,9518,SALICYLAMIDE
4022393,689460,GUAIFENESIN/HYDROMORPHONE,has_part,3423,Hydromorphone
4022393,689460,GUAIFENESIN/HYDROMORPHONE,has_part,5032,Guaifenesin
4022462,689466,OXYTETRACYCLINE/PHENAZOPYRIDINE/SULFAMETHIZOLE,has_part,10179,SULFAMETHIZOLE
4022462,689466,OXYTETRACYCLINE/PHENAZOPYRIDINE/SULFAMETHIZOLE,has_part,7821,OXYTETRACYCLINE
4022462,689466,OXYTETRACYCLINE/PHENAZOPYRIDINE/SULFAMETHIZOLE,has_part,8120,Phenazopyridine
4022460,689467,"OXYTETRACYCLINE/POLYMYXIN B",has_part,7821,OXYTETRACYCLINE
4022460,689467,"OXYTETRACYCLINE/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4023151,689489,"ASCORBIC ACID/DOCUSATE/FERROUS FUMARATE",has_part,1151,"ASCORBIC ACID"
4023151,689489,"ASCORBIC ACID/DOCUSATE/FERROUS FUMARATE",has_part,24941,"Ferrous fumarate"
4023151,689489,"ASCORBIC ACID/DOCUSATE/FERROUS FUMARATE",has_part,82003,"Dioctyl sulfosuccinate"
4023153,689494,"ASCORBIC ACID/HESPERIDIN",has_part,1151,"ASCORBIC ACID"
4023153,689494,"ASCORBIC ACID/HESPERIDIN",has_part,5281,Hesperidin
4023202,689498,"ASCORBIC ACID/NIACIN",has_part,1151,"ASCORBIC ACID"
4023202,689498,"ASCORBIC ACID/NIACIN",has_part,7393,NIACIN
4023116,689502,"ALUMINUM HYDROXIDE/ASPIRIN/CALCIUM CARBONATE/MAGNESIUM HYDROXIDE",has_part,1191,ASPIRIN
4023116,689502,"ALUMINUM HYDROXIDE/ASPIRIN/CALCIUM CARBONATE/MAGNESIUM HYDROXIDE",has_part,1897,"CALCIUM (AS CALCIUM CARBONATE)"
4023116,689502,"ALUMINUM HYDROXIDE/ASPIRIN/CALCIUM CARBONATE/MAGNESIUM HYDROXIDE",has_part,612,"Aluminum Hydroxide"
4023116,689502,"ALUMINUM HYDROXIDE/ASPIRIN/CALCIUM CARBONATE/MAGNESIUM HYDROXIDE",has_part,6581,"MAGNESIUM HYDROXIDE"
4023666,689507,ASPIRIN/BUTALBITAL/CAFFEINE/PHENACETIN,has_part,1191,ASPIRIN
