Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2196			SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI			GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD	ANSM	483-SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	Decrease of the absorption of these substances	Precaution for use	Take the gastro-intestinal targeted medications, antacids, and absorbants at a different time from these substances (more than 2 hours apart, if possible).
2197			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANAGRELIDE	596724			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these together.
2198			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			ANTIPARASITICS THAT TEND TO INDUCE TORSADES DE POINTES	P01B-001	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially torsades de pointes	Contraindication	--with citalopram, domperidone, escitalopram, hydroxyzine, and piperaquin
2199			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	AZITHROMYCIN	18631			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together.
2200			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG
2201			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			BRADYCARDIA INDUCING DRUGS	C0N0S0	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these together
2202			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	CIPROFLOXACIN	2551			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together
2203			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	CLARITHROMYCIN	21212			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together.
2204			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	HYDROXYCHLOROQUINE	5521			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	--with citalopram, domperidone, escitalopram, hydroxyzine and piperaquine
2205			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			POTASSIUM LOWERING AGENTS	C03-001	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Correct all hypokaliemia before administering the product and do clinical and electrolyte monitoring and EKG.
2206			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	LEVOFLOXACIN	82122			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these medications together.
2207			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	METHADONE	6813			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	--with citalopram, dromperidone, escitalopram, hydroxyzine, piperaquine
2208			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	--with citalopram, dromperidone, escitalopram, hydroxyzine, piperaquine
2209			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	NORFLOXACIN	7517			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together
2210			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ONDANSETRON	26225			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together
2211			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ROXITHROMYCIN	9478			ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	Clinical monitoring and EKG during the administration of these substances together
2212			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05			TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B	ANSM	484-SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	--For dolasetron, erythromycin, spiramycin and vicamine, only the forms administerd by IV route are concerned by this interaction
2213			SUBSTRATES AT RISK OF CYP3A4	L01N01	CRIZOTINIB	1148495			ANSM	485-SUBSTRATES-AT-RISK-OF-CYP3A4.html	Risk of increase of the toxicity of these molecules due to decrease of their metabolism and/or increase of their bioavailability by the crizotinib	Not recommended	
2214			SUBSTRATES AT RISK OF CYP3A4	L01N01	IDELALISIB	1544460			ANSM	485-SUBSTRATES-AT-RISK-OF-CYP3A4.html	Increase of the plasma concentrations of the substrate due to decrease of its hepatic metabolism by the idealisib	Not recommended	
2215			SUBSTRATES AT RISK OF CYP3A4	L01N01			STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	485-SUBSTRATES-AT-RISK-OF-CYP3A4.html	Increase of the undesirable effects particular to each substrate, with frequently severe consequences	Take into account	
2216	SUCRALFATE	10156					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the vitamin K antagonist	Precaution for use	Take the sucralfate at a different time from the vitamin K antagonist (more than 2 hours apart, if possible).
2217	SUCRALFATE	10156			DIGOXIN	3407			ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the digoxin	Precaution for use	Take the sucralfate at a different time from the digoxin (more that 2 hours apart, if possible).
2218	SUCRALFATE	10156					FLUOROQUINOLONES	J01MA-001	ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the fluorquinolones	Precaution for use	Take the sucralfate at a different time from the fluoroquinolones (more than 2 hours apart, if possible).
2219	SUCRALFATE	10156					THYROID HORMONES	H03AA	ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the thyroid hormones.	Precaution for use	Take the thyroid hormones at a different time from the sucralfate (more than 2 hours apart, if possible).
2220	SUCRALFATE	10156					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the phenytoin	Precaution for use	Take the sucalfate at a different time from the phenytoin (more than 2 hours apart, if possible).
2221	SUCRALFATE	10156			SULPIRIDE	10239			ANSM	486-SUCRALFATE.html	Decrease of the digestive absorption of the sulpiride	Precaution for use	Take the sucralfate at a different time from the sulpiride (more than 2 hours apart, if possible).
2222	SUFENTANIL	56795					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	487-SUFENTANIL.html	Increase of the opioid analgesics effect of respiratory depression due to decrease of its hepatic metabolism	Precaution for use	Clinical monitoring and adjustment of the dosage of the opioid analgesic when there is also treatment with a strong inhibitor of CYP3A4.
2223	SULFAFURAZOLE	10207					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	488-SULFAFURAZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution of use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the antibiotic and a week after it is stopped.
2224	SULFAFURAZOLE	10207					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	488-SULFAFURAZOLE.html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	The use of another class of antibiotic is preferred; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the sulfonamide antibiotic and after it is stopped.
2225	SULFAMETHIZOLE	10179					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	489-SULFAMETHIZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the antibiotic treatment and a week after it is stopped.
2226	SULFAMETHIZOLE	10179			METHENAMINE	6832			ANSM	489-SULFAMETHIZOLE.html	Precipitation of crystals in the urinary tract (due to the acidification of the urine)	Not recommended	
2227	SULFAMETHIZOLE	10179					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	489-SULFAMETHIZOLE.html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	Another class of antibiotic should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the antibacterial sulfonamide and after it is stopped.
2228			CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003			BETA BLOCKING AGENTS (EXCEPT ESMOLOL AND SOTALOL)	C07AB-001	ANSM	49-CLASS-I-ANTIARRHYTHMICS-(EXCEPT-LIDOCAINE).html	Disorders of contractility, autoregulation, and electrical conduction (suppression of the compensatory sympathetic mechanisms)	Precaution for use	Clinical monitoring and EKG
2229			CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	49-CLASS-I-ANTIARRHYTHMICS-(EXCEPT-LIDOCAINE).html	Negative inotropic effect with risk of acute decompensated heart failure	CONTRAINDICATION	
2230	SULFAMETHOXAZOLE	10180					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	490-SULFAMETHOXAZOLE.html	Large increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Not recommended	If the administration of the substances together cannot be avoided, more frequent testing of the INR and adjustment of the dosage of the vitamin K antagonist during the treatment with cotrimoxazole and after it is stopped.
2231	SULFAMETHOXAZOLE						PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	490-SULFAMETHOXAZOLE.html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	Another class of antibiotic should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the antibacterial sulfonamide and after it is stopped.
2232			ANTIBACTERIAL SULFONAMIDES	JO1E	METHOTREXATE	6851			ANSM	491-ANTIBACTERIAL-SULFONAMIDES.html	Increase of the hematological toxicity of the methotrexate	Precaution for use	Concentration dosage of methotrexate. Adjustment of the dosage if necessary during the administration of the substances together and after it is stopped.
2233			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	ALCOHOL (DRINK OF INGREDIENT)				ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Antabuse effect, especially for glibenclamide, glipizide, tolbutamide. Increase of the hypoglycemic reaction (inhibition of the compensation reactions) that can make possible the onset of hypoglycemic coma	Not recommended	Avoid taking alcoholic beverages and medications containing alcohol.
2234			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB			SOMATOSTATIN ANALOGS	H01CB0-001	ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Risk of hypoglycemia or hyperglycemia: decrease or increase of the need for the blood glucose lowering sufonamide, due to decrease or increase of the secretion of endogenous glucagon	Precaution for use	Reinforce self-monitoring of blood glucose and adjust the dosage of the blood glucose lowering sulfonamide if needed during the treatment with the somatostatin analog.
2235			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB			BETA-2 MIMETICS or BETA 2 ADRENERGIC AGONISTS	R03C-001	ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Elevation of the glycemia by the beta-2 mimetic	Precaution for use	Reinforce blood and urine monitoring. Possibly change to insulin if the situation requires.
2236			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB			BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002	ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	All the beta blocking agents can mask certain symptoms of hypoglycemia: palpitations and tachycardia	Precaution for use	Inform the patient and reinforce self-monitoring of blood glucose, especially at the beginning of treatment.
2237			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	All the beta blocking agents can mask certain symptoms of hypoglycemia: palpitations and tachycardia	Precaution for use	Inform the patient and reinforce self-monitoring of blood glucose, especially at the beginning of the treatment.
2238			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	CHLORPROMAZINE				ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	With large doses (100mg per day of chlorpromazine): elevation of the glycemia (decrease of the release of the insulin)	Precaution for use	Inform the patient and reinforce self-monitoring of blood glucose. Possibly adjust the dosage of the neuroleptic during the treatment and after it is stopped.
2239			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	CLARITHROMYCIN	21212			ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Risk of hypoglycemia due to increase of the plasma concentrations of the antidiabetique	Precaution for use	Inform the patient, reinforce self-monitoring of blood glucose and possibly adjust the dosage of the blood glucose lowering sulfonamide during the treatment with the clarithromycin.
2240			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	DANAZOL	3102			ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Diabetes inducing effect of the danazol	Not recommended	If the administration of the substances together cannot be avoided, inform the patient and reinforce self-monitoring of blood glucose. Possibly adjust the dosage of the antidiabetic during the treatment with the danazol and after it is stopped.
2241			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	FLUCONAZOLE	4450			ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	Increase of the half life of the sulfonamide with possible onset of manifestations of hypoglymemia	Precaution for use	Inform the patient, reinforce self-monitoring of blood glucose and possibly adjust the dosage of the sulfonamide during the treatment with the fluconazole.
2242			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB			ANGIOTENSIN CONVERTING ENZYME INHIBITORS (ACE INHIBITORS)	C09AA	ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	The use of an ACE inhibitor can lead to an increase of the hypoglycemic effect in diabetic patients treated with glucose lowering sulfonamides. The onset of hypoglycemic difficulties seems exceptional (improvement of the tolerance for glucose that would have the result of a reduction of the need for the glucose lowering sulfonamides)	Precaution for use	Reinforce self -monitoring of blood glucose.
2243			BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	MICONAZOLE	6932			ANSM	492-BLOOD-GLUCOSE-LOWERING-SULFONAMIDES.html	With the miconazole by general route or oral gel: increase of the hypoglycemic effect with possible onset of hypoglycemic manifestations, even coma	CONTRAINDICATION	
2244	SULFASALAZINE	9524			DIGOXIN	3407			ANSM	493-SULFASALAZINE.html	Decrease of the digoxinemia that can reach 50%	Precaution for use	Clinical monitoring, EKG, and, possibly, monitoring of the digoxinemia. If there is reason for it, adjustment of the dosage of the digoxin during the treatment with the sulfasalazine and after it is stopped.
2245	SULFINPYRAZONE	10205			CICLOSPORIN	3008			ANSM	494-SULFINPYRAZONE.html	Decrease of the blood concentrations of ciclosporin due to increase of its metabolism by the sulfinpyrazone	Precaution for use	Testing of blood concentrations of ciclosporin and possible adjustment of its dosage during the treatment with sulfinpyrazone and after it is stopped.
2246	SULPIRIDE	10239			SUCRALFATE	10156			ANSM	495-SULPIRIDE.html	Decrease of the digestive absorption of the sulpiride	Precaution for use	Take the sucralfate at a different time from the sulpiride (more than 2 hours apart, if possible).
2247	SUNITINIB	357977					THYROID HORMONES	H03AA	ANSM	496-SUNITINIB.html	Risk of reduction of the effectiveness of the thyroid hormones	Take into account	
2248	SUXAMETHONIUM	10154					ACETYLCHOLINESTERASE INHIBITORS	ACETCHO	ANSM	497-SUXAMETHONIUM.html	Risk of lengthening of the motor block, increased in the case of partial deficit of pseudo-cholinesterase	Take into account	
2249			ALPHA-SYMPATHOMIMETICS-(ORAL-AND/OR-NASAL)	R01AA			DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001	ANSM	498-ALPHA-SYMPATHOMIMETICS-(ORAL-AND-OR-NASAL).html	Risk of constriction of blood vessels and/or rapid elevation of blood pressure	Not recommended	
2250			ALPHA-SYMPATHOMIMETICS-(ORAL-AND/OR-NASAL)	R01AA			VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	498-ALPHA-SYMPATHOMIMETICS-(ORAL-AND-OR-NASAL).html	Risk of constriction of blood vessels and/or of rapid elevation of blood pressure	Not recommended	
2251			ALPHA-SYMPATHOMIMETICS-(ORAL-AND/OR-NASAL)	R01AA			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	498-ALPHA-SYMPATHOMIMETICS-(ORAL-AND-OR-NASAL).html	Hypertensive crises (inhibition of the metabolism of the pressor amines). Because of the length of action of the MAOI, this interaction is still possible two weeks after the MAOI is stopped	Not recommended	
2252			ALPHA-SYMPATHOMIMETICS-(ORAL-AND/OR-NASAL)	R01AA			INDIRECT SYMPATHOMIMETICS	C01CA-R01BA	ANSM	498-ALPHA-SYMPATHOMIMETICS-(ORAL-AND-OR-NASAL).html	Risk of constriction of blood vessels and/or of rapid elevation of blood pressure	CONTRAINDICATION	
2253			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Serious ventricular arrhythmias due to increase of cardiac sensitization	Not recommended	
2254			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			TRICYCLIC ANTIDEPRESSANTS	N06AA-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Paroxysmal hypertension with the possibility of arrhythmias (inhibition of the entry of the sympathomimetic into the sympathic fiber)	Not recommended	
2255			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Increase of the pressor action of the sympathomimetic, most often moderate.	Precaution for use	Only use under strict medical monitoring.
2256			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	By extrapolation from the non selective MAOIs: risk of increase of the pressor action	Precaution for use	To be used only under strict medical monitoring.
2257			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA			MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A	ANSM	499-ALPHA-AND-BETA-SYMPATHOMIMETICS-(IM-AND-IV-ROUTES).html	Paroxysmal hypertension with possibility of arrhythmias (inhibition of the entry of the sympathomimetic into the sympathic fiber)	Not recommended	
2258	ACETYLSALICYLIC ACID	1191			ACETAZOLAMIDE	167			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the undesirable effects, and especially of metabolic acidosis, of the acetylsalicylic acid in large doses and of the acetazolamide, due to decrease of the elimination of the acetylsalicylic acid by the acetazolamide	Not recommended	
2259	ACETYLSALICYLIC ACID	1191			ANAGRELIDE	596724			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of hemorrhagic events	Not recommended	
2260	ACETYLSALICYLIC ACID	1191					ANGIOTENSIN II RECEPTOR ANTAGONISTS or ANGIOTENSIN RECEPTOR BLOCKERS (ARBs)	C09CA0-001	ANSM	5-ACETYLSALICYLIC-ACID.html	For anti-inflammatory dosages of acetylsalicylic acid (>=1g per dose and/or >=3g per day) or for analgesic or antipyretic doses (>=500mg by dose and/or <3g per day):Acute renal insufficiency with dehydrated patients, due to decrease of the glomerular filtration following a decrease of the synthesis of the renal prostaglandins. Furthermore, reduction of the antihypertensive effect.	Precaution for use	Hydrate the patient and monitor renal function at the beginning of treatment.
2261	ACETYLSALICYLIC ACID	1191					ORAL ANTICOAGULANTS	B01A-001	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage, especially in cases with a previous gastro duodenal ulcer.	Contraindication	-with anti-inflammatory doses of acetylsalicylic acid (>=1 g per dose and/or >= 3g per day)
2262	ACETYLSALICYLIC ACID	1191					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of digestive system ulceration and hemorrhage.	Not recommended	-with anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3g per day)
2263	ACETYLSALICYLIC ACID	1191			CLOPIDOGREL	32968			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage due to addition of the platelet aggregation activities.	Not recommended	-except in validated indications for this combination of drugs in acute coronary syndromes.
2264	ACETYLSALICYLIC ACID	1191			DEFERASIROX	614373			ANSM	5-ACETYLSALICYLIC-ACID.html	With anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3g per day) or for analgesic or antipyretic doses (>=500 mg per dose and/or <3 g per day):increase of the risk of digestive ulceration and hemorrhage	Take into account	
2265	ACETYLSALICYLIC ACID	1191					DIURETICS	C0E-001	ANSM	5-ACETYLSALICYLIC-ACID.html	For anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3g per day) or for analgesic or antipyretic doses (>=500 mg per dose and/or <3 g per day):Acute renal insufficiency in dehydrated patients, due to decrease of the glomerular filtration as a result of a decrease of the synthesis of the renal prostaglandins. Furthermore, reduction of the antihypertensive effect.	Precaution for use	Hydrate the patient and monitor renal function at the start of treatment.
2266	ACETYLSALICYLIC ACID	1191					GLUCOCORTICOIDS (EXCEPT FOR HYDROCORTISONE IN REPLACEMENT THERAPY)	A0-H0-001	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage	Not recommended	-with anti-inflammatory doses of acetylsalicylic acid (>=1 g per dose and/or >3 g per day)
2267	ACETYLSALICYLIC ACID	1191					LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage (inhibition of the platelet function and irritation of the gastro duodenal mucosa by the acetylsalicylic acid)	Not recommended	-with anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3 g per day)
2268	ACETYLSALICYLIC ACID	1191					LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002	ANSM	5-ACETYLSALICYLIC-ACID.html	The combination of medications acting at different levels of hemostasis increases the risk of bleeding. Thus, with patients under the age of 65, adding heparin in preventive doses to acetylsalicylic acid, whatever the dosage, must be taken into account by maintaining clinical monitoring and possibly biological monitoring.	Take into account	
2269	ACETYLSALICYLIC ACID	1191			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)				ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage (inhibition of the platelet function and irritation of the gastro duodenal mucosa by the acetylsalicylic acid)	Not recommended	-with anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3 g per day)
2270	ACETYLSALICYLIC ACID	1191			UNFRACTIONATED HEPARIN (PREVENTIVE DOSES)				ANSM	5-ACETYLSALICYLIC-ACID.html	The combination of medications acting at different levels of hemostasis increases the risk of bleeding. Thus, with patients under the age of 65, adding preventive doses of heparin or similar substances to acetylsalicylic acid, regardless of the dosage, must be taken into account by maintaining clinical monitoring and possibly biological monitoring	Take into account	
2271	ACETYLSALICYLIC ACID	1191					ANGIOTENSIN CONVERTING ENZYME INHIBITORS (ACE INHIBITORS)	C09AA	ANSM	5-ACETYLSALICYLIC-ACID.html	For anti-inflammatory doses of acetylsalicylic acid (>=1g per dose and/or >=3g per day) or for analgesic or antipyretic doses (>=500 mg per dose and/or <3 g per day):Acute renal insufficiency in dehydrated patients, due to decreased glomerular filtration following a decrease of the synthesis of the renal prostaglandins. Furthermore, reduction of the antihypertensive effect.	Precaution for use	Hydrate the patient and monitor renal function at the start of treatment.
2272	ACETYLSALICYLIC ACID	1191					SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage	Take into account	
2273	ACETYLSALICYLIC ACID	1191			METHOTREXATE	6851			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the toxicity, especially hematological, of the methotrexate (decrease of its renal clearance by the acetylsalicylic acid)	With doses of methotrexate > 20 mg/week	-Contraindication
2274	ACETYLSALICYLIC ACID	1191			PEMETREXED	68446			ANSM	5-ACETYLSALICYLIC-ACID.html	Risk of increase of the toxicity of the pemetrexed (decrease of its renal clearance by the acetylsalicylic acid in anti-inflammatory doses).	Not Recommended	-in case of weak to moderate renal function
2275	ACETYLSALICYLIC ACID	1191					THROMBOLYTICS	B01AD	ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage	Take into account	
2276	ACETYLSALICYLIC ACID	1191			TICAGRELOR	1116632			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage due to addition of the platelet antiagregation actions	Not recommended	--except for validated indications for this combination in acute coronary syndromes
2277	ACETYLSALICYLIC ACID	1191			TICLOPIDINE	10594			ANSM	5-ACETYLSALICYLIC-ACID.html	Increase of the risk of hemorrhage due to addition of the platelet antiagregation actions	Not recommended	If administering the substances together cannot be avoided, strict clinical monitoring.
