Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2407	ULIPRISTAL	1005921			CYPROTERONE	3014			ANSM	532-ULIPRISTAL.html	Risk of antagonism of the effects of the progestin	Not recommended	
2408	ULIPRISTAL	1005921					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	532-ULIPRISTAL.html	Risk of antagonism of the effects of the estrogen-progestin contraceptive	Not recommended	
2409	ULIPRISTAL	1005921					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	532-ULIPRISTAL.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the ritonavir	Not recommended	
2410	ULIPRISTAL	1005921			ST JOHNS WORT	258326			ANSM	532-ULIPRISTAL.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the inducer	Not recommended	
2411	ULIPRISTAL	1005921					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	532-ULIPRISTAL.html	Risk of antagonism of the effects of the progestin contraceptive	Not recommended	
2412	ULIPRISTAL	1005921					NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003	ANSM	532-ULIPRISTAL.html	Risk of antagonism of the effects of the progestin contraceptive	Not recommended	
2413	ULIPRISTAL	1005921			RIFAMPICIN	9384			ANSM	532-ULIPRISTAL.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the inducer	Not recommended	
2414			ATTENUATED LIVE VIRUS VACCINES	J07B-001	ABATACEPT	614391			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	
2415			ATTENUATED LIVE VIRUS VACCINES	J07B-001			MONOCLONAL ANTIBODIES (EXCEPT ANTI-TNF ALPHA)	MONANT	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal.	Not recommended with	
2416			ATTENUATED LIVE VIRUS VACCINES	J07B-001			ANTI-TNF ALPHA	LO4AB	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	
2417			ATTENUATED LIVE VIRUS VACCINES	J07B-001	BELATACEPT	1112973			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	
2418			ATTENUATED LIVE VIRUS VACCINES	J07B-001			CYTOTOXICS	L01	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	
2419			ATTENUATED LIVE VIRUS VACCINES	J07B-001	DIMETHYL (FUMERATE OF)	1373478			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Possible increase of the risk of infection	Take into account	
2420			ATTENUATED LIVE VIRUS VACCINES	J07B-001			ANTI-LYMPHOCYTE GLOBULINS	L04AA0-001	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease. This risk is increased in older patients already immunodepressed by the underlying disease.	Take into account	
2421			ATTENUATED LIVE VIRUS VACCINES	J07B-001			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	With the exception of inhaled and local routes and for dosages greater than 10mg/day of prednisone equivalent (or >2mg/kg/day with children or >20 mg/day for children weighing more than 10 kg) for more than two weeks and for administration in "bolus" of the corticoids:risk of possibly fatal general vaccine disease.	CONTRAINDICATION	
2422			ATTENUATED LIVE VIRUS VACCINES	J07B-001	HYDROXYCARBAMIDE	5552			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	In its indication for the patient with drepanocytosis, theoretic risk of general fatal vaccine disease.	Not recommended	
2423			ATTENUATED LIVE VIRUS VACCINES	J07B-001			IMMUNOSUPPRESSANTS	L04A	ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease.	CONTRAINDICATION	
2424			ATTENUATED LIVE VIRUS VACCINES	J07B-001	MYCOPHENOLATE MOFETIL				ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease.	CONTRAINDICATION	
2425			ATTENUATED LIVE VIRUS VACCINES	J07B-001	MYCOPHENOLATE SODIUM	408142			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	
2426			ATTENUATED LIVE VIRUS VACCINES	J07B-001	TERIFLUNOMIDE	1310520			ANSM	533-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	
2427			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ACETAZOLAMIDE	167			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the hyperammonemia, with accrued risk of encephalopathy	Precaution for use	
2428			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	AZTREONAM	1272			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Risk of onset of convulsive crises, due to decrease of the plasma concentrations of the valproic acid	Precaution for use	
2429			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	CARBAMAZEPINE	2002			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the plasma concentrations of the active metabolite of the carbamazepine with signs of overdose. In addition, decrease of the plasma concentrations of valproic acid due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	
2430			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	FELBAMATE	24812			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the plasma concentrations of the valproic acid, with risk of overdose.	Precaution for use	
2431			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	LAMOTRIGINE	28439			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increased risk of serious cutaneous reactions (Lyell's syndorme). In addition, increase of the plasma concentrations of lamotrigine (decrease of its hepatic metabolism by the sodium valproate)	Not recommended	
2432			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	NIMODIPINE	7426			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	With the nimodipine by oral route, and by extrapolation, by injection: risk of increase of the hypotensive effect of the nimodipine due to increase of its plasma concentrations (decrease of its metabolism by the valproic acid)	Take into account	
2433			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0			PENEMS	J01DH	ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Risk of onset of convulsive crises, due to rapid decrease of the plasma concentrations of the valproic acid, that can become undetectable	Not recommended	
2434			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0			PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the hyperammonemia, with accrued risk of encephalopathy	Precaution for use	
2435			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0			PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the hyperammonemia, with accrued risk of encephalopathy	Precaution for use	
2436			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	RIFAMPICIN	9384			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Risk of onset of convulsive crises, due to increase of the hepatic metabolism of the valproate by the rifampicin	Precaution for use	
2437			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	RUFINAMIDE	69036			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Possible increase of the concentrations of rufinamide, especially with children who weigh less than 30 kg	Precaution for use	
2438			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	TOPIRAMATE	38404			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the hyperammonemia with accrued risk of encephalopathy	Precaution for use	
2439			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ZIDOVUDINE (AZT)	11413			ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Risk of increase of the undesirable effects, especially hematological ones, of the zidovudine due to decrease of its metabolism by the valproic acid.	Precaution for use	
2440			VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ZONISAMIDE				ANSM	534-VALPROIC-(ACID)-AND,-BY-EXTRAPOLATION,-VALPROMIDE.html	Increase of the hyperammonemia, with accrued risk of encephalopathy	Precaution for use	
2441	VARDENAFIL	306674			GRAPEFRUIT (JUICE AND FRUIT)				ANSM	535-VARDENAFIL.html	Increase of the plasma concentrations of the vardenafil, with risk of hypotension.	Not recommended	
2442	VEMURAFENIB	1147220			BUPROPION	42347			ANSM	536-VEMURAFENIB.html	Risk of decrease of the concentrations of the bupropion, with increase of its active metabolite and increased toxicity	Take into account	
2443	VEMURAFENIB	1147220					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	536-VEMURAFENIB.html	Risk of decrease of the concentrations of the combined estrogen-progestin contraceptive with the consequence of a risk of ineffectiveness	Not recommended	
2444	VEMURAFENIB	1147220			IFOSFAMIDE	5657			ANSM	536-VEMURAFENIB.html	Risk of decrease of the concentrations of the ifosfamide, with increase of its active metabolite and increased toxicity	Take into account	
2445	VEMURAFENIB	1147220					IMMUNOSUPPRESSANTS	L04A	ANSM	536-VEMURAFENIB.html	Risk of decrease of the concentrations of the immunosuppressants, with the consequence of a risk of ineffectiveness	Not recommended	
2446	VEMURAFENIB	1147220					ENZYME INDUCERS	N03-J05-001	ANSM	536-VEMURAFENIB.html	Risk of decrease of the concentrations of the vemurafenib, with lower effectiveness	Not recommended	
2447	VEMURAFENIB	1147220			THEOPHYLLINE	10438			ANSM	536-VEMURAFENIB.html	Large increase of the concentrations of theophylline, with risks of increase of its undesirable effects	Precaution for use	
2448	VENLAFAXINE	39786			CLARITHROMYCIN	21212			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2449	VENLAFAXINE	39786			ERYTHROMYCIN	4053			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2450	VENLAFAXINE	39786					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose.	Take into account	
2451	VENLAFAXINE	39786			ITRACONAZOLE	28031			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2452	VENLAFAXINE	39786			KETOCONAZOLE	6135			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2453	VENLAFAXINE	39786			TELITHROMYCIN	274786			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2454	VENLAFAXINE	39786			TRAMADOL	10689			ANSM	537-VENLAFAXINE.html	Risk of appearance of convulsions and/or of a serotonin syndrome	Take into account	
2455	VENLAFAXINE	39786			VORICONAZOLE	121243			ANSM	537-VENLAFAXINE.html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2456	VERAPAMIL	11170			AFATINIB	1430438			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of afatinib due to increase of its absorption by the verapamil	Precaution for use	
2457	VERAPAMIL	11170			ALISKIREN	325646			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of aliskiren and increase of the risk of its undesirable effects	Precaution for use	
2458	VERAPAMIL	11170			AMIODARONE	703			ANSM	538-VERAPAMIL.html	For verapamil by injection:--risk of bradycardia or of atrioventricular blockFor verapamil by mouth:--risk of bradycardia or of atrioventricular block, especially with older persons	Not recommended with	
2459	VERAPAMIL	11170			ATORVASTATIN	83367			ANSM	538-VERAPAMIL.html	Increased risk of undesirable effects (concentration dependant) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the cholesterol lowering medication	Precaution for use	
2460	VERAPAMIL	11170					BETA BLOCKING AGENTS (EXCEPT ESMOLOL)	C07AB-002	ANSM	538-VERAPAMIL.html	Disorders of autoregulation (excessive bradycardia, sinus arrest), disorders of sinoatrial and atrioventricular conduction, and cardiac failure	Not recommended	
2461	VERAPAMIL	11170					BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	538-VERAPAMIL.html	Negative inotropic effect with risk of acute decompensated heart failure, disorders of autoregulation (bradycardia, sinus arrest) and disorders of sinoatrial and atrioventricular conduction	CONTRAINDICATION	
2462	VERAPAMIL	11170			BUSPIRONE	1827			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of the buspirone due to decrease of its hepatic metabolism by the verapamil, with increase of its undesirable effects	Precaution for use	
2463	VERAPAMIL	11170			CICLOSPORIN	3008			ANSM	538-VERAPAMIL.html	Increase of the blood concentrations of the ciclosporin (decrease of its hepatic metabolism), and increase of the risk of gum disorders.	Precaution for use	
2464	VERAPAMIL	11170			CLONIDINE	2599			ANSM	538-VERAPAMIL.html	Disorders of autoregulation (disorders of atrioventricular conduction due to addition of the negative effects on conduction)	Take into account	
2465	VERAPAMIL	11170			COLCHICINE	2683			ANSM	538-VERAPAMIL.html	Risk of increase of the undesirable effects of the colchicine, due to increase of its plasma concentrations by the verapamil	Not recommended	
2466	VERAPAMIL	11170			DABIGATRAN				ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of dabigatran, with increase of the risk of bleeding	Precaution for use	
2467	VERAPAMIL	11170			DANTROLENE	3105			ANSM	538-VERAPAMIL.html	With the dantrolene administered by IV: with animals, fatal cases of ventricular fibrillations are constantly observed when verapamil and dantrolene are administered by IV route. The administration of a calcium channel blocker and dantrolene together is thus potentially dangerous. However, some patients have received nifedipine and dantrolene together without incident.	CONTRAINDICATION	
2468	VERAPAMIL	11170			DIGOXIN	3407			ANSM	538-VERAPAMIL.html	Excessive bradycardia and atrioventricular block due to increase of the effects of the digoxin on autoregulation and conduction and due to decrease of the renal and extrarenal elimination of the digoxin	Precaution for use	
2469	VERAPAMIL	11170			DOXORUBICIN	3639			ANSM	538-VERAPAMIL.html	Risk of increase of the toxicity of the doxorubicin due to increase of its plasma concentrations	Take into account	
2470	VERAPAMIL	11170			DRONEDARONE	233698			ANSM	538-VERAPAMIL.html	Risk of bradycardia or of atrioventricular block, especially with older patients. Furthermore, slight increase of the concentrations of dronedarone due to decrease of its metabolism by the calcium channel blocker	Precaution for use	
2471	VERAPAMIL	11170			ERIBULINE	1045453			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of eribuline by the verapamil.	Not recommended	
2472	VERAPAMIL	11170			ERYTHROMYCIN	4053			ANSM	538-VERAPAMIL.html	Bradycardia and/or disorders of atrioventricular conduction, due to decrease of the hepatic metabolism of the verapamil by the erythromycin	Precaution for use	
2473	VERAPAMIL	11170			ESMOLOL	49737			ANSM	538-VERAPAMIL.html	Disorders of autoregulation (excessive bradycardia, sinus arrest), disorders of sinoatrial and atrioventricular conduction, and cardiac failure	Not recommended	
2474	VERAPAMIL	11170			EVEROLIMUS	141704			ANSM	538-VERAPAMIL.html	Increase of the blood concentrations of the everolimus due to decrease of its hepatic metabolism by the verapamil	Precaution for use	
2475	VERAPAMIL	11170			FIDAXOMICIN	1111103			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of the fidaxomicin	Not recommended	
2476	VERAPAMIL	11170			IBRUTINIB	1442981			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of ibrutinib due to decrease of its hepatic metabolism by the verapamil	Precaution for use	
2477	VERAPAMIL	11170					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	538-VERAPAMIL.html	Bradycardia and/or disorders of atrioventricular conduction, due to decrease of the hepatic metabolism of the verapamil by the inhibitor	Precaution for use	
2478	VERAPAMIL	11170			IVABRADINE	77417			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of the ivabradine and of its undesirable effects, especially cardiac ones (inhibition of its hepatic metabolism by the verapamil), that add to the bradycardia inducing effects of these molecules.	CONTRAINDICATION	
2479	VERAPAMIL	11170			MIDAZOLAM	6960			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of midazolam (decrease of its hepatic metabolism with increase of sedation).	Precaution for use	
2480	VERAPAMIL	11170			ST JOHNS WORT	258326			ANSM	538-VERAPAMIL.html	Large reduction of the concentrations of verapamil, with risk of loss of its therapeutic effect.	CONTRAINDICATION	
2481	VERAPAMIL	11170			NINTEDANIB	1592737			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of the nintedanib due to increase of it absorption by the verapamil	Precaution for use	
2482	VERAPAMIL	11170			OLAPARIB	1597582			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of olaparib by the verapamil	Not recommended	
2483	VERAPAMIL	11170			GRAPEFRUIT (JUICE AND FRUIT)				ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of verapamil, with risk of the appearance of undesirable effects	Take into account	
2484	VERAPAMIL	11170			QUINIDINE	9068			ANSM	538-VERAPAMIL.html	Risk of large increase of the hemodynamic effects of the verapamil, with severe hypotension and bradycardia	Not recommended	
2485	VERAPAMIL	11170			SIMVASTATIN	36567			ANSM	538-VERAPAMIL.html	Increased risk of undesirable effects (dose dependent) of the rhabdomyolysis type (decrease of the hepatic metabolism of the cholesterol lowering agent	Precaution for use	
2486	VERAPAMIL	11170			SIROLIMUS	35302			ANSM	538-VERAPAMIL.html	Increase of the blood concentrations of the sirolimus (decrease of its hepatic metabolism by the verapamil).	Precaution for use	
2487	VERAPAMIL	11170			TACROLIMUS	42316			ANSM	538-VERAPAMIL.html	Increase of the blood concentrations of the tacrolimus (decrease of its hepatic metabolism by the verapamil)	Precaution for use	
2488	VERAPAMIL	11170			TAMSULOSIN	77492			ANSM	538-VERAPAMIL.html	Risk of increase of the undesirable effects of the tamsulosin, due to inhibition of its hepatic metabolism	Precaution for use	
2489	VERAPAMIL	11170			TENOFOVIR ALAFENAMIDE	1721603			ANSM	538-VERAPAMIL.html	Increase of the plasma concentrations of the tenofovir alafenamide due to increase of its absorption	Precaution for use	
2490	VERAPAMIL	11170			TICAGRELOR	1116632			ANSM	538-VERAPAMIL.html	Risk of increase of the plasma concentrations of ticagrelor due to decrease of its hepatic metabolism	Take into account	
2491	VIDARABINE	11194			ALLOPURINOL	519			ANSM	539-VIDARABINE.html	Increased risk of neurological disorders (trembling, confusion) due to partial inhibition of the metabolism of the antiviral	Not recommended	
2492			ANTICONVULSANT ENZYME INDUCERS	N03A-001	ABIRATERONE	1100072			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Significant decrease of the plasma concentrations of the abiraterone, with risk of lower effectiveness	Not recommended	
2493			ANTICONVULSANT ENZYME INDUCERS	N03A-001	AFATINIB	1430438			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of afatinib due to increase of its metabolism by these substances	Precaution for use	
2494			ANTICONVULSANT ENZYME INDUCERS	N03A-001	ALBENDAZOLE	430			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Large decrease of the plasma concentrations of the albendazole and of its active metabolite by the inducer, with risk of reduction of its effectiveness.	Precaution for use	
2495			ANTICONVULSANT ENZYME INDUCERS	N03A-001			CALCIUM CHANNEL BLOCKERS	CO8CA-001	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism	Not recommended	
2496			ANTICONVULSANT ENZYME INDUCERS	N03A-001			CLASS IA ANTIARRHYTHMICS	C01B-002	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the antiarrhythmic, due to increase of its hepatic metabolism by the inducer.	Precaution for use	
2497			ANTICONVULSANT ENZYME INDUCERS	N03A-001			VITAMIN K ANTAGONISTS	B01AA-001	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease (or, infrequently, increase with the phenytoin) of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the anticonvulsant inducer	Precaution for use	
2498			ANTICONVULSANT ENZYME INDUCERS	N03A-001	APIXABAN	1364430			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decreased of the plasma concentrations of the apixaban by the anticonvulsant enzyme inducer, with risk of lower therapeutic effect.	Not recommended	
2499			ANTICONVULSANT ENZYME INDUCERS	N03A-001	APREPITANT	358255			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of very large decrease of the concentrations of aprepitant	Not recommended	
2500			ANTICONVULSANT ENZYME INDUCERS	N03A-001	BOCEPREVIR	1102129			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the plasma concentrations of boceprevir	Not recommended	
2501			ANTICONVULSANT ENZYME INDUCERS	N03A-001	BOSENTAN	75207			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the plasma concentrations of bosentan	Not recommended	
2502			ANTICONVULSANT ENZYME INDUCERS	N03A-001	COBICISTAT	1306284			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the effectiveness of the cobicistat due to increase of its metabolism by the inducer	CONTRAINDICATION	
2503			ANTICONVULSANT ENZYME INDUCERS	N03A-001	DABIGATRAN				ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of dabigatran, with risk of decrease of the therapeutic effect	Not recommended	
2504			ANTICONVULSANT ENZYME INDUCERS	N03A-001	DEFERASIROX	614373			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the plasma concentrations of deferasirox	Precaution for use	
2505			ANTICONVULSANT ENZYME INDUCERS	N03A-001	DELAMANID	1344662			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentratioins of delamanid due to increase of its hepatic metabolism by the inducer.	CONTRAINDICATION	
2506			ANTICONVULSANT ENZYME INDUCERS	N03A-001	DOXYCYCLINE	3640			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the doxycycline due to increase of its hepatic metabolism by the inducer	Precaution for use	
2507			ANTICONVULSANT ENZYME INDUCERS	N03A-001	DRONEDARONE	233698			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Large decrease of the concentrations of dronedarone due to increase of its metabolism, without notable modification of the active metabolite	Not recommended	
2508			ANTICONVULSANT ENZYME INDUCERS	N03A-001			NON-CONTRACEPTIVE ESTROGENS	G03C-001	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the effectiveness of the estrogen .	Precaution for use	
2509			ANTICONVULSANT ENZYME INDUCERS	N03A-001	FENTANYL	4337			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of fentanyl due to increase of its hepatic metabolism by the anticonvulsant	Not recommended	
2510			ANTICONVULSANT ENZYME INDUCERS	N03A-001			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the inducer: the consequences are particularly great with patients who have Addisons disease treated with hydrocortisone and in cases of organ transplants	Precaution for use	
2511			ANTICONVULSANT ENZYME INDUCERS	N03A-001	HALOPERIDOL	5093			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Clinical monitoring and, if needed, dosage adjustment during the treatment with carbamazepine and after it is stopped.	Precaution for use	
2512			ANTICONVULSANT ENZYME INDUCERS	N03A-001			THYROID HORMONES	H03AA	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of clinically low thyroid in patients with hypothyroidism, due to increase of the metabolism of the T3 and of the T4	Precaution for use	
2513			ANTICONVULSANT ENZYME INDUCERS	N03A-001	IDELALISIB	1544460			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of idelalisib due to increase of its hepatic metabolism by the anticonvulsant enzyme inducer	Not recommended	
2514			ANTICONVULSANT ENZYME INDUCERS	N03A-001			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of reduction of the effectiveness of the protease inhibitor due to increase of its hepatic metabolism by the inducer	Precaution for use	
2515			ANTICONVULSANT ENZYME INDUCERS	N03A-001			METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the tyrosine kinase inhibitor, due to increase of its metabolism by the inducer	Not recommended	
2516			ANTICONVULSANT ENZYME INDUCERS	N03A-001	IVABRADINE	77417			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the effectiveness of the ivabradine, due to increase of its metabolism by the inducer	Precaution for use	
2517			ANTICONVULSANT ENZYME INDUCERS	N03A-001	LEDIPASVIR	1591922			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Large decrease of the plasma concentrations of the ledipasvir due to increase of its hepatic metabolism by the anticonvulsant enzyme inducer.	CONTRAINDICATION	
2518			ANTICONVULSANT ENZYME INDUCERS	N03A-001	METRONIDAZOLE	6922			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the metronidazole due to increase of its hepatic metabolism by the inducer	Precaution for use	
2519			ANTICONVULSANT ENZYME INDUCERS	N03A-001	MIDAZOLAM	6960			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of decrease of the plasma concentration of the midazolam by the anticonvulsant	Take into account	
2520			ANTICONVULSANT ENZYME INDUCERS	N03A-001			MINERALOCORTICOIDS	H02AA0	ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the inducer: the consequences are particularly great in patients with Addisons disease treated with the hydrocortisone and in the case of transplants.	Precaution for use	
2521			ANTICONVULSANT ENZYME INDUCERS	N03A-001	MONTELUKAST	88249			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Risk of reduction of the effectiveness of the montelukast due to increase of its hepatic metabolism by the inducer	Precaution for use	
2522			ANTICONVULSANT ENZYME INDUCERS	N03A-001	NIMODIPINE	7426			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism by the inducer	Not recommended	
2523			ANTICONVULSANT ENZYME INDUCERS	N03A-001	PERAMPANEL	1356552			ANSM	53-ANTICONVULSANT-ENZYME-INDUCERS.html	Large decrease (up to two thirds) of the concentrations of perampanel	Take into account	
