Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
Promethazine	8745	75	ANSM	HYPNOTICS	N05-R06
Temazepam	10355	75	ANSM	HYPNOTICS	N05-R06
Zolpidem	39993	75	ANSM	HYPNOTICS	N05-R06
Zopiclone	40001	75	ANSM	HYPNOTICS	N05-R06
Altizide	1008908	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Amiloride	644	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Bendroflumethiazide	1369	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Bumetanide	1808	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Potassium canrenoate	1981	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Carbamazepine	2002	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Chlortalidone		76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Cicletanine	21914	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Citalopram	2556	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Clopamide	2603	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Cyclothiazide	22033	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Desmopressin	3251	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Eplerenone	298869	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Escitalopram	321988	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Fluoxetine	4493	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Fluvoxamine	42355	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Furosemide	460	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Hydrochlorothiazide	5487	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Indapamide	5764	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Methyclothiazide	6860	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Oxcarbazepine	32624	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Paroxetine	32937	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Piretanide	33770	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Sertraline	36437	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Spironolactone	9997	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Torasemide	38413	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Triamterene	10763	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Xipamide	11371	76	ANSM	HYPONATREMIA INDUCING MEDICATIONS	C03EA
Ciclosporin 	3008	77	ANSM	IMMUNOSUPPRESSANTS	L04A
Everolimus	141704	77	ANSM	IMMUNOSUPPRESSANTS	L04A
Sirolimus	35302	77	ANSM	IMMUNOSUPPRESSANTS	L04A
Tacrolimus 	42316	77	ANSM	IMMUNOSUPPRESSANTS	L04A
Temsirolimus	657797	77	ANSM	IMMUNOSUPPRESSANTS	L04A
Bupropion 	42347	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Cafedrine	47589	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Ephedrine	3966	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Methylphenidate	6901	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Phenylephrine	8163	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Pseudoephedrine	8896	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
Theodrenaline	31958	78	ANSM	INDIRECT SYMPATHOMIMETICS	C01CA-R01BA
insulin	5856	79	ANSM	INSULIN	A10A
Amidotrizoic acid	1546223	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Ioxaglic acid	1426458	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Ioxitalamic acid		80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iobitridol	87639	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iodixanol	27729	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iohexol	5956	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iomeprol		80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iopamidol	5966	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iopentol	27779	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iopromide	27781	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Ioversol 	27792	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
Iproniazide	1431471	81	ANSM	IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0
Clindamycin	2582	82	ANSM	LINCOSANIDES	J01FF0
Lincomycin	6398	82	ANSM	LINCOSANIDES	J01FF0
Bumetanide	1808	83	ANSM	LOOP DIURETICS	C03CA-001
Furosemide	4603	83	ANSM	LOOP DIURETICS	C03CA-001
Piretanide	33770	83	ANSM	LOOP DIURETICS	C03CA-001
Torasemide	38413	83	ANSM	LOOP DIURETICS	C03CA-001
Dalteparin sodium	67109	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Danaparoid sodium	78484	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Desirudin	114934	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Enoxaparin	67108	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Fondaparinux	321208	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Nadroparin	67031	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Reviparin	75960	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Tinzaparin	69646	84	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001
Dalteparin sodium	67109	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Danaparoid sodium	78484	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Desirudin	114934	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Enoxaparin	67108	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Fondaparinux	321208	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Nadroparin 	67031	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Reviparin	75960	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Tinzaparin	69646	85	ANSM	LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002
Azithromycin	18631	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Clarithromycin	21212	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Dirithromycin	23437	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Erythromycin	4053	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Josamycin	6084	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Midecamycin	30005	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Roxithromycin	9478	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Telithromycin	None	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
Rasagiline	134748	87	ANSM	MAOI-B 	N04BD0-001
Selegiline	9639	87	ANSM	MAOI-B 	N04BD0-001
Clozapine 	2626	88	ANSM	MEDICATIONS AT RISK WHEN WITHDRAWING FROM TOBACCO	N0-R0-002
Methadone 	6813	88	ANSM	MEDICATIONS AT RISK WHEN WITHDRAWING FROM TOBACCO	N0-R0-002
Ropinirole 	72302	88	ANSM	MEDICATIONS AT RISK WHEN WITHDRAWING FROM TOBACCO	N0-R0-002
Theophylline 	10438	88	ANSM	MEDICATIONS AT RISK WHEN WITHDRAWING FROM TOBACCO	N0-R0-002
Acepromazine	155	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Aceprometazine	161203	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Alfuzosin	17300	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Alimemazine	10825	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Alizapride	17311	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Amantadine	620	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Amifostine	4126	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Amitriptyline	704	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Amoxapine	722	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Apomorphine	1043	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Aripiprazole	89013	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Asenapine	784649	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Avanafil	1291301	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Baclofen 	1292	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Bromocriptine 	1760	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Chlorproethazine	59860	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Chlorpromazine 	2403	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Clomipramine	2597	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Clozapine 	2626	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Cyamemazine	21877	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Desipramine	3247	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Isosorbide dinitrate 	6058	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Dosulepin	3634	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Doxazosin	49276	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Doxepin	3638	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Droperidol	3648	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Entacapone 	60307	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Fluanisone	25092	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Flupentixol	4495	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Fluphenazine	4496	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Haloperidol	5093	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Imipramine	5691	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Isosorbide	6058	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Levodopa 	6375	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Levomepromazine	6852	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Linsidomine	134549	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Lisuride	6446	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Loxapine	6475	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Maprotiline	6646	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Metopimazine	29954	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Molsidomine	7023	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Nicorandil	31748	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Nortriptyline 	7531	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Olanzapine 	61381	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Opipramol	7674	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Oxomemazine	234528	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Paliperidone	679314	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Penfluridol	7974	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Pergolide	8047	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Perphenazine	8076	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Pimozide	8331	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Pipamperone	33739	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Piperazine	1431666	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Pipotiazine	8348	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Piribedil 	8353	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Pramipexole	746741	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Prazosin	8629	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Prochlorperazine	8704	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Promethazine	8745	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Propericiazine		89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Rasagiline 	134748	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Riociguat	1439816	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Risperidone 	35636	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Ropinirole 	72302	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Selegiline	9639	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Sildenafil	136411	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Silodosin	720825	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Sulpiride	10239	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Sultopride	37416	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Tadalafil	358263	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Tamsulosin	77492	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Terazosin	37798	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Thioproperazine	10498	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Tiapride	10588	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Tolcapone	72937	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Trifluoperazine	10800	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Trifluperidol	10804	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Trimipramine	10834	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Trinitrine		89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Vardenafil	306674	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Zuclopenthixol	114176	89	ANSM	MEDICATIONS LEADING TO ORTHOSTATIC HYPOTENSION	N05AA-001
Amitriptyline	704	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Atomoxetine	38400	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Methylene blue also called 	6878	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Citalopram	2556	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Clomipramine	2597	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Duloxetine	72625	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Escitalopram	321988	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Fluoxetine	4493	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Fluvoxamine	42355	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Imipramine	5691	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Iproniazide	1431471	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Linezolide 	190376	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Millepertuis 		90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Milnacipran	588250	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Moclobomide 	30121	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Oxitriptan 	94	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Paroxetine	32937	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Pethidine 	6754	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Sertraline	36437	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Sibutramine	36514	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Tramadol	10689	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Trimipramine	10834	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Venlafaxine	39786	90	ANSM	MEDICATIONS LEADING TO SEROTONIN SYNDROME	N06A-002
Acebutolol 	149	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Aliskiren	325646	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Altizide	17599	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Amiloride	644	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Amlodipine	17767	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Atenolol	1202	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Azilsartan	1091643	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Barnidipine 	39879	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Befunolol	18849	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Benazepril	18867	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Bendroflumethiazide	1369	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Betaxolol	1520	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Bisoprolol	19484	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Bumetanide	1808	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Candesartan cilexetil	214354	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Potassium canrenoate	1981	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Captopril	1998	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Carteolol	2116	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Carvedilol	20352	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Celiprolol	20498	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Chlortalidone		91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Cicletanine	21914	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Cilazapril	21102	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Clevidipine	233603	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Clonidine 	2599	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Clopamide	2603	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Cyclothiazide	22033	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Dihydralazine	3409	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Diltiazem 	3443	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Doxazosin	49276	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Enalapril	3827	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Eplerenone	298869	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Eprosartan	83515	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Felodipine 	4316	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Fosinopril	50166	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Furosemide	460	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Guanfacine	40114	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Hydrochlorothiazide	5487	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Imidapril	60245	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Indapamide	5764	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Irbesartan	83818	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Isradipine 	33910	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Labetalol	6185	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Lacidipine 	28382	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Lercanidipine	135056	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Levobunolol	1813	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Lisinopril	29046	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Losartan	52175	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Manidipine 	29275	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Methyclothiazide	6860	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Methyldopa	6876	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Metipranolol	10824	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Metoprolol	6918	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Moexipril	30131	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Moxonidine	30257	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nadolol	7226	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nadoxolol	31462	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nebivolol	31555	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nicardipine	7396	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nifedipine	7417	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nimodipine	7426	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Nitrendipine 	7441	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Olmesartan	321064	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Oxprenolol	7801	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Perindopril tert-butylamine	54552	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Pindolol	8332	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Piretanide	33770	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Prazosin	8629	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
Propranalol	8787	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE 	MLBP
