Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
PETHIDINE	6754	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PHENIRAMINE	8132	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PHENOBARBITAL	8134	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PHENYLTOLOXAMINE	33408	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PHOLCODINE	33431	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PIMETHIXENE	33712	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PIMOZIDE	8331	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PIPAMPERONE	33739	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PIPOTIAZINE	8348	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PIZOTIFEN	8373	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PRAZEPAM	8627	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PREGABALIN	187832	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PRIMIDONE	8691	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PROMETHAZINE	8745	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
PROPERICIAZINE 	8766	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
QUETIAPINE 	51272	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
REMIFENTANIL	703032	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
RILMENIDINE	55679	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
RISPERIDONE 	35636	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
ROPINIROLE 	72302	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
RUPATADINE	138470	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
SUFENTANIL	56795	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
SULPIRIDE	10239	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TAPENTADOL 	787390	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TETRABENAZINE	10390	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
THALIDOMIDE 	10432	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TIAPRIDE	10588	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TRAMADOL	10689	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TRIMIPRAMINE	10834	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
TRIPROLIDINE	10849	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
ZICONOTIDE	68503	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
ZOLPIDEM	39993	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
ZOPICLONE	40001	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
ZUCLOPENTHIXOL	114176	SEDATIVE-MEDICATIONS.html	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
CITALOPRAM	2556	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
DAPOXETINE	69394	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
ESCITALOPRAM	321988	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
FLUOXETINE	4493	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
FLUVOXAMINE	42355	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
PAROXETINE	32937	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
SERTRALINE	36437	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
VORTIOXETINE	1455099	SELECTIVE-SEROTONIN-REUPTAKE-INHIBITORS-(SSRIs).html	ANSM	SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB
LANREOTIDE	68092	SOMATOSTATIN-ANALOGS.html	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
OCTREOTIDE	7617	SOMATOSTATIN-ANALOGS.html	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
PASIREOTIDE	1364105	SOMATOSTATIN-ANALOGS.html	ANSM	SOMATOSTATIN ANALOGS	H01CB0-001
BENZALKONIUM	1378	SPERMICIDES.html	ANSM	SPERMICIDES	R02AA
CETALKONIUM		SPERMICIDES.html	ANSM	SPERMICIDES	R02AA
NONOXYNOL-9	53750	SPERMICIDES.html	ANSM	SPERMICIDES	R02AA
ALFENTANIL	480	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
FENTANYL	4337	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
HYDROMORPHONE 	3423	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
MORPHINE	7052	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
OXYCODONE	7804	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
PETHIDINE	6754	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
REMIFENTANIL	73032	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
SUFENTANIL	56795	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
TAPENTADOL 	787390	STEP-III-OPIOID-ANALGESICS.html	ANSM	STEP III OPIOID ANALGESICS	N02A-002
CODEINE 	2670	STEP II OPIOID ANALGESICS.html	ANSM	STEP II OPIOID ANALGESICS	N02A-003
DIHYDROCODEINE	23088	STEP II OPIOID ANALGESICS.html	ANSM	STEP II OPIOID ANALGESICS	N02A-003
TRAMADOL	10689	STEP II OPIOID ANALGESICS.html	ANSM	STEP II OPIOID ANALGESICS	N02A-003
BOCEPREVIR 	1102129	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
CLARITHROMYCIN	21212	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
COBICISTAT	1306284	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
ERYTHROMYCIN	4053	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
ITRACONAZOLE	28031	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
KETOCONAZOLE 	6135	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
POSACONAZOLE	282446	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
RITONAVIR	85762	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
TELAPREVIR 	1102261	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
TELITHROMYCIN	274786	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
VORICONAZOLE 	121243	STRONG-INHIBITORS-OF-CYP3A4.html	ANSM	STRONG INHIBITORS OF CYP3A4	J02-J05
AMIODARONE	703	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
AMISULPRIDE	46303	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
FRENCH: ARSENIEUX, MAY BE ARSENIC TRIOXIDE	18330	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
CHLOROQUINE	2393	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
CHLORPROMAZINE 	2403	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
CITALOPRAM	2556	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
COCAINE	2653	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
CYAMEMAZINE	21877	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
DISOPYRAMIDE	3541	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
DOMPERIDONE	3626	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
DRONEDARONE	233698	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
DROPERIDOL	3648	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
ERYTHROMYCIN	4053	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
ESCITALOPRAM	321988	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
FLUPENTIXOL	4495	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
FLUPHENAZINE	4496	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
HALOFANTRINE 	50749	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
HALOPERIDOL	5093	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
HYDROQUINIDINE	27220	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
HYDROXYCHLOROQUINE	5521	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
HYDROXYZINE	5553	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
LEVOMEPROMAZINE	6852	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
LUMEFANTRINE	847728	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
MEQUITAZINE 	29528	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
METHADONE 	6813	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
MOXIFLOXACINE	139462	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PENTAMIDINE	7994	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PIMOZIDE	8331	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PIPAMPERONE	33739	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PIPERAQUINE	1430959	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PIPOTIAZINE	8348	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
PRUCALOPRIDE	278774	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
QUINIDINE	9068	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
SOTALOL	9947	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
SPIRAMYCIN	9991	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
SULPIRIDE	10239	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
TIAPRIDE	10588	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
TOREMIFENE	38409	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
VANDETANIB	1098413	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
VINCAMINE	11201	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
ZUCLOPENTHIXOL	114176	SUBSTANCES-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	ANSM	SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05
ACETYLSALICYLIC ACID 		SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
ALENDRONIC ACID	236083	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CLODRONIC ACID	3350	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
ETIDRONIC ACID	1356715	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
IBANDRONIC ACID	115265	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
OXIDRONIC ACID	1546448	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
PAMIDRONIC ACID	1546406	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
RISEDRONIC ACID	55685	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
TILUDRONIC ACID	11476	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
ZOLEDRONIC ACID	77655	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
ALIMEMAZINE	10825	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
ATENOLOL	1202	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
BETAMETHASONE	1514	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
BUDESONIDE	19831	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CATION EXCHANGE RESINS	2161	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CHLOROQUINE	2393	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CHLORPROMAZINE 	2403	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CHLORTETRACYCLINE	2408	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CIMETIDINE 	2541	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CIPROFLOXACIN	2551	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CLINDAMYCIN	2582	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CORTISONE	2878	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
CYAMEMAZINE	21877	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
DEMECLOCYCLINE	3154	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
DEXAMETHASONE	3264	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
DIGOXIN 	3407	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
DOLUTEGRAVIR	1433868	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
DOXYCYCLINE	3640	SUBSTANCES-WITH-ABSORPTION-REDUCED-BY-GASTRO-INTESTINAL-TARGETED-MEDICATIONS,-ANTACIDS,-AND-ABSORBANTS.html	ANSM	SUBSTANCES WITH ABSORPTION REDUCED BY GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	RBGI
