Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2544			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ROSUVASTATIN	301542			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Increase of the plasma concentrations of the rosuvastatin due to increase of its absorption	Precaution for use	Clinical and biological monitoring.
2545			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	SIMVASTATIN	36567			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Increased risk of undesirable effects (concentration-dependent) of the rhabdomyolisis type (decrease of the hepatic metoblism of the simvastatin).	CONTRAINDICATION	
2546			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	TELAPREVIR	1102261			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Decrease of the concentrations of the telaprevir and of the darunavir or of the fosamprenavir, with risk of therapeutic failure.	Not recommended	
2547			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	TENEFOVIR ALAFENAMIDE	1721603			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	With the atazanavir, the darunavir or the lopinavir, increase of the plasma concentrations of the tenofovir alafenamide due to increase of its aborption	Precaution for use	In case of administration of these together, the dose of tenofovir alafenamide must be limited to 10 mg per day. The administration with the other protease inhibitors of HIV has not been studied.
2548			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Decrease of the plasma concentrations of the theophylline, due to increase of its hepatic metabolism	Precaution for use	Clinical monitoring and possibly monitoring of the theophyllinemia; if there is reason for it, adjustment of the dosage of the theophylline during the treatment with the protease inhibitor and after it is stopped.
2549			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ULIPRISTAL	1005921			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the ritonavir	Not recommended	Choose a therapeutic alternative that is little or not at all metabolized.
2550			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	VENLAFAXINE	39786			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Increase of the concentrations of venlafaxine with risk of overdose	Take into account	
2551			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			VINCA ALKALOIDS	L01CA	ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Increase of the toxicity of the antimitotic, due to decrease of its hepatic metabolism by the protease inhibitor.	Precaution for use	Strict clinical monitoring and possible adjustment of the dosage of the antimitotic.
2552			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	VORICONAZOLE	121243			ANSM	289-HMG-COA-REDUCTASE-INHIBITORS-(STATINS).html	Very large reduction of the concentrations of the antifungal due to increase of its metabolism by the ritonavir, with risk of failure of the treatment	Not recommended	
2553	POLYMYXIN B	8536					AMINOGLYCOSIDES	J01GB-001	ANSM	422-POLYMYXIN-B.html	Addition of the nephrotoxic effects.	Not recommended	If administering these substances together cannot be avoided, strict monitoring with an indisputable bacteriological justification
2554	POLYMYXIN B	8536					CURARES	M03A-001	ANSM	422-POLYMYXIN-B.html	Increase of the effects of the curares when the antibiotic is administered by parenteral and/or peritoneal route before, during, or after the curarizing agent.	Precaution for use	Monitor the degree of curarization at the end of anesthesia
2555	METYRAPONE	6923					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	350-METYRAPONE.html	Risk of false negative results of the test with metyrapone, due to a decrease of its plasma concentrations, because of the increase of its hepatic metabolism by the phenytoin.	Precaution for use	Double the dosage of the metyrapone.
2556	FLUCONAZOLE	4450			ALFENTANIL	480			ANSM	232-FLUCONAZOLE.html	Increase of the opioid analgesic's effect of respiratory depression due to decrease of its hepatic metabolism	Precaution for use	Adjust the dosage of the alfentanil when there is treatment with the fluconazole
2557	FLUCONAZOLE	4450			AMIODARONE	703			ANSM	232-FLUCONAZOLE.html	Risk of lengthening of the QT interval	Precaution for use	Clinical monitoring, especially with strong doses of fluconazole (800 mg/day)
2558	FLUCONAZOLE	4450					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	232-FLUCONAZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the fluconazole and a week after it is stopped.
2559	FLUCONAZOLE	4450			APIXABAN	1364430			ANSM	232-FLUCONAZOLE.html	Increase of the plasma concentrations of the apixaban by the flucoonazole, with increase of the risk of bleeding	Not recommended	
2560	FLUCONAZOLE	4450			CARBAMAZEPINE	2002			ANSM	232-FLUCONAZOLE.html	For doses of fluconazole >=200 mg per day: possible increase of the undesirable effects of the carbamazepine	Precaution for use	Adjust the dosage of carbamazepine, during and after the end of the antifungal treatment
2561	FLUCONAZOLE	4450			DOMPERIDONE	3626			ANSM	232-FLUCONAZOLE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
2562	FLUCONAZOLE	4450					IMMUNOSUPPRESSANTS	L04A	ANSM	232-FLUCONAZOLE.html	Risk of increase of the blood concentrations of the immunosuppressant due to inhibition of its metabolism and of the creatinemia	Precaution for use	Blood concentration dosage of the immunosuppressant, testing of renal function, and adjustment of the immunosuppressant's dosage during the administration of the substances together and after it is stopped.
2563	FLUCONAZOLE	4450			IVACAFTOR	1243041			ANSM	232-FLUCONAZOLE.html	Increase of the concentrations of ivacaftor, with risks of increase of its undesirable effects	Precaution for use	Reduce the dose by half, that is 150 mg/day.
2564	FLUCONAZOLE	4450			LOSARTAN	52175			ANSM	232-FLUCONAZOLE.html	Risk of decrease of the effectiveness of the losartan, due to inhibition of the formation of its active metabolite by the fluconazole	Take into account	
2565	FLUCONAZOLE	4450			NEVIRAPINE	53654			ANSM	232-FLUCONAZOLE.html	Doubling of the concentrations of nevirapine with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the nevirapine.
2566	FLUCONAZOLE	4450			OLAPARIB	1597582			ANSM	232-FLUCONAZOLE.html	Increase of the plasma concentrations of olaparib by the fluconazole	Not recommended	If administering these medications together cannot be avoided, limit the dose of olaparib to 200mg twice a day.
2567	FLUCONAZOLE	4450					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	232-FLUCONAZOLE.html	Increase of the plasma oncentrations of phenytoin that can reach toxic values. Mechanism proposed: inhibition of the hepatic metabolism of the phenytoin	Precaution for use	Strict clinical and biological monitoring.
2568	FLUCONAZOLE	4450			PIMOZIDE	8331			ANSM	232-FLUCONAZOLE.html	Increased risk of disorders of ventricular rhythm, especially of torsades de pointes.	CONTRAINDICATION	
2569	FLUCONAZOLE	4450			RIFABUTIN	55672			ANSM	232-FLUCONAZOLE.html	Risk of increase of the undesirable effects of the rifabutin (uveitis), due to increase of its concentrations and of those of its active metabolite	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the treatment with the two medications together.
2570	FLUCONAZOLE	4450			RIFAMPICIN	9384			ANSM	232-FLUCONAZOLE.html	Decrease of the plasma concentrations and of the effectiveness of the fluconazole by increase of its metabolism by the rifampacin	Not recommended	
2571	FLUCONAZOLE	4450			RIVAROXABAN	1114195			ANSM	232-FLUCONAZOLE.html	Increase of the plasma concentrations of the rivaroxaban by the fluconazole, with increase of the risk of bleeding	Not recommeded	
2572	FLUCONAZOLE	4450					BLOOD GLUCOSE LOWERING SULFONAMIDES	A10BB	ANSM	232-FLUCONAZOLE.html	Increase of the half life of the sulfonamide with possible onset of hypoglycemia	Precaution for use	Inform the patient, reinforce self-monitoring of blood glucose and possibly adjust the dosage of the sulfonamide during the treatment with the fluconazole.
2573	FLUCONAZOLE	4450					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	232-FLUCONAZOLE.html	Increase of the theophyllinemia with risk of overdose (decrease of the clearance of the theophylline)	Precaution for use	Clinical monitoring and possibly monitoring of the theophyllinemia; if there is reason for it, adjustment of the dosage of the theophylline during the treatment with the fluconazole and after it is stopped.
2574	SULFASALAZINE	9524			DIGOXIN	3407			ANSM	493-SULFASALAZINE.html	Decrease of the digoxinemia that can reach 50%	Precaution for use	Clinical monitoring, EKG, and, possibly, monitoring of the digoxinemia. If there is reason for it, adjustment of the dosage of the digoxin during the treatment with the sulfasalazine and after it is stopped.
2575	ASCORBIC ACID	1151			DEFEROXAMINE	3131			ANSM	6-ASCORBIC-ACID.html	With large doses of ascorbic acid and by intravenous route: cardiac function anomalies, even acute heart failure (generally reversible by ending the administration of the Vitamin C).	Precaution for use	In the case of hemochromatosis, only give Vitamin C after having started the treatment with the deferoxamine. Monitor cardiac function when these substances are administered together.
2576	HYDROXYCARBAMIDE	5552					ATTENUATED LIVE VIRUS VACCINES	J07B-001	ANSM	269-HYDROXYCARBAMIDE.html	When indicated for a patient with drepanocytosis (sickle cell anemia), theoretical risk of general fatal vaccine disease.	Not recommended	Administering these together should be considered only if the benefits are estimated to be higher than the this risk.
2577	COBICISTAT	1306284			AMIODARONE	703			ANSM	139-COBICISTAT.html	Risk of increase of the undesirable effects of the amiodarone due to decrease of its metabolism by the cobicistat	CONTRAINDICATION	
2578	COBICISTAT	1306284					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	139-COBICISTAT.html	Risk of decrease of the effectiveness of the cobicistat due to the increase of its metabolism by the inducer	CONTRAINDICATION	
2579	COBICISTAT	1306284					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	139-COBICISTAT.html	Risk of increase of the plasma concentratons of the cobicistat or of the inhibitor of CYP3A4	Take into account	To know the risks and levels of severity of each interaction, consult the specific authorization for sale to the public ("Authorisation de la Mise sur le Marche" a French document) of each medication.
2580	COBICISTAT	1306284			ITRACONAZOLE	28031			ANSM	139-COBICISTAT.html	Risk of increase of the concentrations of itraconazole by the cobicistat	Precaution for use	Clinical monitoring during the administration of these medications together. Large doses of itraconazole (>200 mg per day) are not recommended.
2581	COBICISTAT	1306284			ST JOHNS WORT	258326			ANSM	139-COBICISTAT.html	Risk of decrease of the effectiveness of the cobicistat due to increase of its metabolism by the inducer	CONTRAINDICATION	
2582	COBICISTAT	1306284			QUINIDINE	9068			ANSM	139-COBICISTAT.html	Risk of increase of the undesirable effects of the quinidine due to decrease of its metabolism by the cobicistat	CONTRAINDICATION	
2583	COBICISTAT	1306284			RIFABUTIN	55672			ANSM	139-COBICISTAT.html	Very large increase of the metabolite of the rifabutin, with risk of increase of its toxicity (uveitis, neutropenia). Furthermore, possible decrease of the concentrations of cobicistat	Precaution for use	Adjustment of the dosage of the rifabutin (in principle, reduction of the doses by half).
2584	COBICISTAT	1306284			RIFAMPICIN	9384			ANSM	139-COBICISTAT.html	Risk of decrease of the effectiveness of the cobicistat due to increase of its metabolism by the inducer	CONTRAINDICATION	
2585	COBICISTAT	1306284			TENEFOVIR ALAFENAMIDE	1721603			ANSM	139-COBICISTAT.html	With the atazanavir, the darunavir or the lopinavir boosted by cobicistat, increase of the plasma concentrations of the tenofovir alafenamide due to increase of its absorption.	Precaution for use	In case of administration of these together, the dose of tenofovir alafenamide must be limited to 10 mg per day. The combination with the other protease inhibitors of the HIV has not been studied.
2586	COBICISTAT	1306284					VINCA ALKALOIDS	L01CA	ANSM	139-COBICISTAT.html	Increase of the neurotoxicity of the antimitotic due to decrease of its hepatic metabolism by the cobicistat	Precaution for use	Strict clinical monitoring and possible adjustment of the dosage of the antimitotic
2587			CALCIUM CHANNEL BLOCKERS	CO8CA-001			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	45-CALCIUM-CHANNEL-BLOCKERS.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism	Not recommended:	with the nimodipine
2588			CALCIUM CHANNEL BLOCKERS	CO8CA-001	IDELALISIB	1544460			ANSM	45-CALCIUM-CHANNEL-BLOCKERS.html	Increase of the undesirable effects of the calcium channel blockers, of the orthostatic hypotension sort, especially with older patients	Precaution for use	Clinical monitoring and adjustment of the dosage of the calcium channel blocker during the treatment with idelalisib and after it is stopped.
2589			CALCIUM CHANNEL BLOCKERS	CO8CA-001			STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	45-CALCIUM-CHANNEL-BLOCKERS.html	Increase of the undesirable effects of the calcium channel blockers, most often of the hypotension type, especially in older patients.	Precaution for use	Clinical monitoring and dosage adjustment during the treatment with the enzymatic inhibitor and after it is stopped.
2590			CALCIUM CHANNEL BLOCKERS	CO8CA-001	RIFAMPICIN				ANSM	45-CALCIUM-CHANNEL-BLOCKERS.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism	Not recommended	with the nimodipine
2591	ATOVAQUONE	60212			EFAVIRENZ	195085			ANSM	81-ATOVAQUONE.html	Decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Not recommended	
2592	ATOVAQUONE	60212					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	81-ATOVAQUONE.html	Decrease, possibly very large, of the plasma concentrations of the atovaquone due to increase of its metabolism	Not recommended	
2593	ATOVAQUONE	60212			RIFABUTIN	55672			ANSM	81-ATOVAQUONE.html	Moderate decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Take into account	
2594	ATOVAQUONE	60212			RIFAMPICIN	9384			ANSM	81-ATOVAQUONE.html	Decrease of the plasma concentrations of atovaquone by the enzymatic inducer	Not recommended	
2595	VORICONAZOLE	121243			AMIODARONE	703			ANSM	547-VORICONAZOLE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes, due to possible decrease of the metabolism of the amiodarone.	Precaution for use	Clinical monitoring and EKG, and possible adjustment of the dosage of the amiodarone.
2596	VORICONAZOLE	121243					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	547-VORICONAZOLE.html	--for carbamazepine, phenobarbital, primidone: Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the inducer--for phenytoin, fosphenytoin: Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the phenytoin, for one thing; and increase of the plasma concentrations of the phenytoin due to decrease of its hepatic metabolism by the voriconazole, for another.	Contraindication	--for carbamazepine, phenobarbital, primidone
2597	VORICONAZOLE	121243					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	547-VORICONAZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage due to decrease of its hepatic metabolism	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with voriconazole and a week after it is stopped.
2598	VORICONAZOLE	121243					OTHER CORTICOIDES, ESPECIALLY INHALED ONES	D07AC-001	ANSM	547-VORICONAZOLE.html	In case of prolonged use by oral or inhaled route:increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the voriconazole, with risk of appearance of Cushings syndrome even of adrenal insufficiency	Take into account	
2599	VORICONAZOLE	121243			DEXAMETHASONE	3264			ANSM	547-VORICONAZOLE.html	Increase of the plasma concentrations of the dexamthasone due to decrease of its hepatic metabolism by the enzyme inhibitor, with risk of appearance of Cushings syndrome	Take into account	
2600	VORICONAZOLE	121243			DIHYDROERGOTAMINE	3418			ANSM	547-VORICONAZOLE.html	Ergotism with possibility of necrosis of the extremities (inhibition of the hepatic metabolism of the alkaloid of ergot of rye)	CONTRAINDICATION	
2601	VORICONAZOLE	121243			EFAVIRENZ	195085			ANSM	547-VORICONAZOLE.html	Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the efavirenz	Not recommended	If administering these substances together cannot be avoided, strict clinical monitoring and adjustment of the dosage of the voriconazole and of the efavirenz during the administration of the two together.
2602	VORICONAZOLE	121243			GLIPIZIDE	4821			ANSM	547-VORICONAZOLE.html	Risk of increase of the plasma concentrations of the glipizide at the origin of potentially severe hypoglycemia	Precaution for use	Inform the patient, reinforce self-monitoring of blood glucose and possibly adjust the dosage of the blood glucose lowering sulfonamide during and after the treatment with voriconazole.
2603	VORICONAZOLE	121243					IMMUNOSUPPRESSANTS	L04A	ANSM	547-VORICONAZOLE.html	Increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism by the voriconazole.	Not recommended	--with the everolimus, the sirolimus, and the temsirolimus
2604	VORICONAZOLE	121243					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	547-VORICONAZOLE.html	Very large reduction of the concentrations of the antifungal due to increase of its metabolism by the ritonavir, with risk of failure of the treatment	Not recommended	
2605	VORICONAZOLE	121243			ST JOHNS WORT	258326			ANSM	547-VORICONAZOLE.html	Significant reduction of the concentrations of voriconazole, with risk of loss of its therapeutic effect	CONTRAINDICATION	
2606	VORICONAZOLE	121243			NEVIRAPINE	53654			ANSM	547-VORICONAZOLE.html	Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the nevirapine	Not recommended	If the administration of the substances together cannot be avoided, strict clinical monitoring and possible adjustment of the dosage of the voriconazole during the administration of the substances together.
2607	VORICONAZOLE	121243			QUINIDINE	9068			ANSM	547-VORICONAZOLE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
2608	VORICONAZOLE	121243			RIFABUTIN	55672			ANSM	547-VORICONAZOLE.html	Decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the rifabutin for one thing, and risk of increase of the undesirable effects (uveitis) of the rifabutin for another.	Not recommended	If the administration of the substances together is judged necessary, clinical monitoring and adjustment of the dosage of the voriconazole (generally doubled) during the treatment with the rifabutin.
2609	VORICONAZOLE	121243			RIFAMPICIN	9384			ANSM	547-VORICONAZOLE.html	Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the rifampicin	CONTRAINDICATION	
2610	VORICONAZOLE	121243			SIMVASTATIN	36567			ANSM	547-VORICONAZOLE.html	Increased risk of undesirable effects (concentration dependent) of the rhabdomyolysis type due to decrease of the hepatic metabolism of the simvastatin	CONTRAINDICATION	
2611	VORICONAZOLE	121243			VENLAFAXINE	39786			ANSM	547-VORICONAZOLE.html	Increase of the concentrations of venlafaxine with risk of overdose.	Take into account	
2612			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	AFATINIB	1430438			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of afatinib due to increase of its absorption by the protease inhibitor	Precaution for use	It is recommended that that the protease inhibitor be administered as far from the afatinib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
2613			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ALBENDAZOLE	430			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Large decrease of the plasma concentrations of the albendazole and of its active metabolite by the ritonavir, with risk of reduction of its effectiveness.	Precaution for use	Clinical monitoring of the therapeutic response and possible adjustment of the dosage of the albendazole during the treatment with the enzymatic inducer and after it is stopped.
2614			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of constriction of coronary blood vessels or those of the extremities (ergotism), or of rapid elevation of blood pressure	CONTRAINDICATION	
2615			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of reduction of the effectiveness of the protease inhibitor due to increase of its hepatic metabolism by the inducer	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of the administration of these substances together.
2616			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			VITAMIN K ANTAGONISTS	B01AA-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Variation of the effect of the vitamin K antagonist, most often by decreasing it	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the length of the treatment
2617			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ATORVASTATIN	83367			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increased risk of undesirable effects (concentration-dependant) of the rhabodmyolysis type (decrease of the hepatic metabolism of the atorvastatin)	Not recommended	Use weaker doses of atorvastatin. If the therapeutic objective is not reached, use another statin not affected by this type of interaction.
2618			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ATOVAQUONE	60212			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease, possibly very large, of the plasma concentrations of the atovaquone due to increase of its metabolism	Not recommended	
2619			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			OTHER CORTICOIDES, ESPECIALLY INHALED ONES	D07AC-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	In case of prolonged use by oral or inhaled route: increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the protease inhibitor, with risk of appearance of Cushings syndrome, even of adrenal insufficiency	Take into account	
2620			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	BOCEPREVIR	1102129			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease of the concentrations of the boceprevir and of the lopinavir (or darunavir or fosamprenavir), with risk of therapeutic failure	Not recommended	
2621			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	BUPRENORPHINE	1819			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of increase or decrease of the effects of the buprenorphine, due to both inhibition and acceleration of its metabolism by the protease inhibitor	Take into account	
2622			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	CLARITHROMYCIN	21212			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the concentrations of the clarithromycin and of its active metabolite due to decrease of its hepatic metabolism by the protease inhibitor	Precaution for use	Regular clinical and biological monitoring, especially at the beginning of treatment with these medications together.
2623			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	COLCHICINE	2683			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the undesirable effects of the colchicine, with potentially fatal consequences	Not recommended	
2624			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	CYPROTERONE	3014			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of edimumution [sic] of the effectiveness of the cyyproterone.	Not recommended	--in its use as a hormonal contraceptive: use instead another method ofcontraception in particular a barrier type, during the administration of these substances together and a cycle following
2625			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	DEXAMETHASONE	3264			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the protease inhibitor, with risk of appearance of Cushings syndrome	Take into account	
2626			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	DIGOXIN	3407			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the digoxinemia, more marked for IV route, due to increase of the absorption of the digoxin or decrease of its renal clearance.	Precaution for use	Clinical monitoring and, if there is reason for them, EKG and monitoring of the digoxinemia, with possible adjustment of the dosage of digoxin.
2627			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ERIBULINE	1045453			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of eribuline by the ritonavir	Not recommended	
2628			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of decrease of the contraceptive effectiveness due to decrease of the concentrations of the hormonal contraceptive, because of the increase of its hepatic metabolism by the ritonavir.	Not recommended	Another method of contraception, in particular a barrier type (condom or IUD), should be used during the length of the treatment with these medications together and a cycle following.
2629			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	HALOFANTRINE	50749			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
2630			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			THYROID HORMONES	H03AA	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of reduction of the effectiveness of the thyroid hormones due to increase of their hepatic metabolism by the ritonavir	Precaution for use	Clinical and biological monitoring and possible adjustment of the dosage of the thyroid hormones.
2631			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			IMMUNOSUPPRESSANTS	L04A	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Very large increase of the blood concentrations of the immunosuppressant due to inhibition of its hepatic metabolism	Not recommended	If these substances are administered together, strict testing of the renal function, blood concentration dosages of the immunosuppressant, and adjustment of its dosage.
2632			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002			STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of increase of the plasma concentration of the ritonavir boosted protease inhibitor or of the CYP3A4 inhibitor.	Take into account	To know the risks and levels of severity of each ritonavir boosted protease inhibitor taken with the strong inhibitors of CYP3A4, consult the specific authorization for sale to the public ("Authorisation de la Mise sur le Marche" a French document) for each one of them.
2633			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ITRACONAZOLE	28031			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of increase of the concentrations of itraconazole by the protease inhibitor	Precaution for use	Clinical monitoring during the administration of these together. Administering large doses of itraconazole (>200 mg per day) is not recommended.
2634			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	LAMOTRIGINE	28439			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Risk of decrease of the concentrations and of the effectiveness of the lamotrigine due to increase of its hepatic metabolism by the ritonavir	Not recommended	-Avoid beginning the treatment with ritonavir during the period of adjustment of the dosage of lamotrigine
2635			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	LUMEFANTRINE	847728			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
2636			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	METHADONE	6813			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Decrease of the plasma concentrations of methadone with risk of appearance of a withdrawal syndrome due to increase of its hepatic metabolism by the ritonavir	Precaution for use	Regular clinical monitoring and possible adjustment of the dosage of methadone.
2637			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	MIDAZOLAM	6960			ANSM	290-RITONAVIR-BOOSTED-PROTEASE-INHIBITORS.html	Increase of the plasma concentrations of midazolam due to decrease of its hepatic metabolism, with increase of sedation	Precaution for use with:	- the midazolam IV and sublingual
