Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
2058	RIFAMPICIN	9384			CARBAMAZEPINE	2002			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the carbamazepine due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring, testing of the plasma concentrations and adjustment of the dosage of the carbamazepine during the treatment with the refampicin and after it is stopped.
2059	RIFAMPICIN	9384			CARVEDILOL	20352			ANSM	445-RIFAMPICIN.html	Large decrease of the plasma concentrations of the carvedilol, due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Regular clinical monitoring and adjustment of the dosage of the carvedilol during the treatment with the rifampicin. When the rifampicin is stopped, risk of large increase of the plasma concentrations of carvedilol imposing a reduction of the dosage and strict clinical monitoring.
2060	RIFAMPICIN	9384			CLOZAPINE	2626			ANSM	445-RIFAMPICIN.html	Risk of ineffectiveness of the antipsychotic treatment (decrease of the plasma concentrations of clozapine due to increase of its hepatic metabolism)	Precaution for use	Clinical monitoring and possible increase of the dosage of the clozapine during the treatment with the rifampicin.
2061	RIFAMPICIN	9384			COBICISTAT	1306284			ANSM	445-RIFAMPICIN.html	Risk of decrease of the effectiveness of the cobicistat due to increase of its metabolism by the inducer	Contraindication	
2062	RIFAMPICIN	9384			DABIGATRAN				ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of dabigatran, with risk of decrease of the therapeutic effect	Not recommended	
2063	RIFAMPICIN	9384			DEFERASIROX	614373			ANSM	445-RIFAMPICIN.html	Risk of decrease of the plasma concentrations of deferasirox	Precaution for use	Monitor the ferritinemia during and after the treatment with the enzymatic inducer. If needed, adjustment of the dosage of deferasirox.
2064	RIFAMPICIN	9384			DELAMANID	1344662			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of delamanid due to increase of its hepatic metabolism by the inducer	Contraindication	
2065	RIFAMPICIN	9384			DIGITOXIN	3403			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the digitoxin due to increase of its hepatic metabolism.	Precaution for use.	Clinical monitoring, EKG, and, possibly, monitoring of the digitoxinemia. If there is reason for it, adjustment of the dosage of the digitoxin during the administration of these substances together and after the rifampicin is stopped, or choose digoxin, less metabolized by the liver.
2066	RIFAMPICIN	9384			DOLUTEGRAVIR	1433868			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of dolutegravir due to increase of its metabolism by the inducer	Not recommended	--in case of resistance to the class of integrase inhibitors
2067	RIFAMPICIN	9384			DRONEDARONE	233698			ANSM	445-RIFAMPICIN.html	Large decrease of the concentrations of dronedarone due to increase of its metabolism, without significant modification of the active metabolite.	Not recommended	
2068	RIFAMPICIN	9384			EFAVIRENZ	195085			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the efavirenz due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Regular clinical monitoring and laboratory tests, especially at the beginning of the administration of the substances together.
2069	RIFAMPICIN	9384			EXEMESTANE	258494			ANSM	445-RIFAMPICIN.html	Risk of decrease of the effectiveness of the exemestane due to increase of its hepatic metabolism by the enzymatic inducer	Take into account	
2070	RIFAMPICIN	9384			FENTANYL	4337			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of fentanyl due to increase of its hepatic metabolism by the rifampicin.	Not recommended	Choose another opioid.
2071	RIFAMPICIN	9384			FLUCONAZOLE	4450			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the two anti-infectives (enzymatic induction by the rifampicin and decrease of the intestinal absorption by the azole antifungal)	Not recommended	
2072	RIFAMPICIN	9384					GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the rifampicin; the consequences are particularly great in patients with Addisons disease treated with hydrocortisone and in cases of transplants	Precaution for use	Clinical monitoring and laboratory tests; adjustment of the dosage of the corticoids during the treatment with the rifampicin and after it is stopped.
2073	RIFAMPICIN	9384			HALOPERIDOL	5093			ANSM	445-RIFAMPICIN.html	Risk of decrease of the plasma concentrations of the haloperidol and of its therapeutic effectiveness, due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring, and, if needed, adjustment of the dosage during the treatment with the rifampicin and after it is stopped.
2074	RIFAMPICIN	9384					THYROID HORMONES	H03AA	ANSM	445-RIFAMPICIN.html	Risk of clinically low thyroid in patients with already low thyroid, due to increase of the metabolism of the T3 and of the T4.	Precaution for use	Monitoring of serum concentrations of T3 and T4 and adjustment, if needed, of the dosage of the thyroid hormones during the treatment with the rifampicin and after it is stopped.
2075	RIFAMPICIN	9384			IDELALISIB	1544460			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of idelalisib due to increase of its hepatic metabolism by the inducer	Not recommended	
2076	RIFAMPICIN	9384					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	445-RIFAMPICIN.html	Very large decrease of the plasma concentrations of the protease inhibitor, due to increase of its hepatic metabolism by the rifampicin.For the combination (saquinavir + ritonavir):risk of severe hepatocellular toxicity	Contraindication	Until additional data about the ritonavir boosted inhibitors is available.
2077	RIFAMPICIN	9384					METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE	ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the tyrosine kinase inhibitor, due to increase of its metabolism by the inducer	Not recommended	
2078	RIFAMPICIN	9384			ISONIAZID	6038			ANSM	445-RIFAMPICIN.html	Increase of the hepatoxicity of the isoniazid (increase of the formation of toxic metabolites of the isoniazid)	Precaution for use	Clinical monitoring and laboratory tests of this classic combination. In case of hepatitis, stop the isoniazid.
2079	RIFAMPICIN	9384			IVABRADINE	77417			ANSM	445-RIFAMPICIN.html	Risk of decrease of the effectiveness of the ivabradine, due to increase of its metabolism by the rifampicin	Precaution for use	Clinical monitoring and adjustment of the dosage of the ivabradine during the administration of the two substances together and after the rifampicin is stopped.
2080	RIFAMPICIN	9384			KETOCONAZOLE	6135			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the two anti-infectives (enzymatic induction by the rifampicin and decrease of the intestinal absorption by the azole antifungal)	Not recommended	
2081	RIFAMPICIN	9384			LEDIPASVIR	1591922			ANSM	445-RIFAMPICIN.html	Large decrease of the plasma concentrations of ledipasvir due to increase of its hepatic metabolism by the rifampicin	Contraindication	
2082	RIFAMPICIN	9384			LINEZOLIDE	190376			ANSM	445-RIFAMPICIN.html	Risk of decrease of the effectiveness of the linezolide due to increase of its hepatic metabolism by the rifampicin.	Precaution for use	Clinical monitoring and possible increase of the dosage of the linezolide during the treatment with the rifampicin.
2083	RIFAMPICIN	9384			METOPROLOL	6918			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the beta blocking agent (increase of its hepatic metabolism)	Take into account	
2084	RIFAMPICIN	9384			METRONIDAZOLE	6922			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of the metronidazole due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring and possible adjustment of the dosage of metronidazole during the treatment with the rifampicin and after it is stopped.
2085	RIFAMPICIN	9384			MIDAZOLAM	6960			ANSM	445-RIFAMPICIN.html	Risk of absence of effect of the midazolam, with very large decrease of its plasma concentrations, due to increase of its hepatic metabolism	Not recommended	
2086	RIFAMPICIN	9384					MINERALOCORTICOIDS	H02AA0	ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the rifampicin; the consequences are particularly great in persons with Addison's disease treated with the hydrocortisone and in cases of organ transplants	Precaution for use	Clinical monitoring and laboratory tests; adjustment of the dosage of the corticoids during the treatment with the rifampicin and after it is stopped.
2087	RIFAMPICIN	9384			MONTELUKAST	88249			ANSM	445-RIFAMPICIN.html	Risk of reduction of the effectiveness of the montelukast due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the antiasthmatic during the treatment with the rifampicin and after it is stopped.
2088	RIFAMPICIN	9384			MORPHINE	7052			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the morphine and of its active metabolite	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the morphine during the treatment with the rifampicin and after it is stopped.
2089	RIFAMPICIN	9384			NEVIRAPINE	53654			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of the nevirapine due to increase of its hepatic metabolism by the rifampicin	Not recommended	
2090	RIFAMPICIN	9384			NIMODIPINE	7426			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism	Not recommended	Clinical monitoring and possible adjustment of the dosage of the calcium channel blocker during the treatment with the rifampicin and after it is stopped.
2091	RIFAMPICIN	9384			PERAMPANEL	1356552			ANSM	445-RIFAMPICIN.html	Large decrease (up to two thirds) of the concentrations of perampanel	Take into account	
2092	RIFAMPICIN	9384			POSACONAZOLE	282446			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the two anti-infectives (enzymatic induction by the rifampicin and decrease of the intestinal absorption by the azole antifungal)	Not recommended	
2093	RIFAMPICIN	9384			PRAZIQUANTEL	8628			ANSM	445-RIFAMPICIN.html	Very large decrease of the plasma concentrations of the praziquantal, with risk of failure of the treatment, due to increase of the hepatic metabolism of the praziquantel by the rifampicin	Contraindication	
2094	RIFAMPICIN	9384			PROPAFENONE	8754			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of the propafanone, due to increase of its hepatic metabolism by the rifampicin	Precautions for use	Clinical monitoring and EKG. If there is reason for it, adjustment of the dosage of the propafenone during the administration of the two substances together and after the rifampicin is stopped.
2095	RIFAMPICIN	9384			PROPRANOLOL	8787			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the beta-blocking agent (increase of its hepatic metabolism)	Take into account	
2096	RIFAMPICIN	9384			QUETIAPINE	51272			ANSM	445-RIFAMPICIN.html	Very large decrease of the plasma concentrations of quetiapine due to increase of its hepatic metabolism by the inducer, with risk of ineffectiveness	Not recommended	
2097	RIFAMPICIN	9384			QUININE	9071			ANSM	445-RIFAMPICIN.html	Risk of loss of the effectiveness of the quinine due to increase of its hepatic metabolism by the inducer	Not recommended	
2098	RIFAMPICIN	9384			RALTEGRAVIR	719872			ANSM	445-RIFAMPICIN.html	Decrease of the concentrations of the raltegravir by the rifampicin	Not recommended	If administering these together cannot be avoided, doubling the dose of raltegravir can be considered
2099	RIFAMPICIN	9384			RANOLAZINE	35829			ANSM	445-RIFAMPICIN.html	Very large decrease of the concentrations of ranolazine.	Not recommended	
2100	RIFAMPICIN	9384			RIVAROXABAN	1114195			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of rivaroxaban, with risk of decrease of the therapeutic effect	Not recommended	
2101	RIFAMPICIN	9384			SIMVASTATIN	36567			ANSM	445-RIFAMPICIN.html	Very large decrease of the plasma concentrations of simvastatin, due to increase of its hepatic metabolism by the rifampicin.	Not recommended	
2102	RIFAMPICIN	9384			TELAPREVIR	1102261			ANSM	445-RIFAMPICIN.html	Very large decrease of the concentrations of telaprevir	Contraindication	
2103	RIFAMPICIN	9384			TELITHROMYCIN	274786			ANSM	445-RIFAMPICIN.html	Very large decrease of the plasma concentrations of the telithromycin, with risk of failure of the anti-infective treatment, due to increase of the hepatic metabolism of the telithromycin by the rifampicin.	Not recommended	
2104	RIFAMPICIN	9384			TERBINAFINE	37801			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the terbinafine, due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring. If needed, adjustment of the dosage of the terbinafine during the treatment with the rifampicin.
2105	RIFAMPICIN	9384					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the theophylline (increase of its metabolism by enzymatic induction)	Precaution for use	Clinical monitoring and, if needed, monitoring of the theophyllinemia. Adjust, if there is reason to, the dosage of the theophylline during the treatment with the rifampicin and after it is stopped.
2106	RIFAMPICIN	9384			TIAGABINE	31914			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations of the tiagabine due to increase of its hepatic metabolism	Precaution for use	An increase of the dosage of the tiagabine can prove necessary in cases where it is administered with the rifampicin.
2107	RIFAMPICIN	9384			TICAGRELOR	1116632			ANSM	445-RIFAMPICIN.html	Large decrease of the plasma concentrations of ticagrelor due to increase of its hepatic metabolism by the rifampicin, with risk of decrease of the therapeutic effect.	Not recommended	
2108	RIFAMPICIN	9384			ULIPRISTAL	1005921			ANSM	445-RIFAMPICIN.html	Risk of decrease of the effect of the ulipristal, due to increase of its hepatic metabolism by the inducer.	Not recommended	Choose a therapeutic alternative that is little or not at all metabolized.
2109	RIFAMPICIN	9384					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	445-RIFAMPICIN.html	Risk of onset of convulsive crises, due to increase of the hepatic metabolism of the valproate by the rifampicin	Precaution for use	Clinical monitoring and laboratory tests, and possible adjustment of the dosage of the anticonvulsant during the treatment with the rifampicin and after it is stopped.
2110	RIFAMPICIN	9384			VORICONAZOLE	121243			ANSM	445-RIFAMPICIN.html	Large decrease of the plasma concentrations of the voriconazole with risk of loss of effectiveness, due to increase of its hepatic metabolism by the rifampicin	Contraindication	
2111	RIFAMPICIN	9384			ZOLPIDEM	39993			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the zolpidem due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring. Possibly use another hypnotic.
2112	RIFAMPICIN	9384			ZOPICLONE	40001			ANSM	445-RIFAMPICIN.html	Decrease of the plasma concentrations and of the effectiveness of the zopiclone due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring. Possibly use another hypnotic.
2113	CEFALOTIN	2236					AMINOGLYCOSIDES	J01GB-001	ANSM	112-CEFALOTIN.html	Increase of the nephrotoxicity of the aminoglycosides by the cefalotin is under discussion	Precaution for use	Monitoring of renal function.
2114			TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B			MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	514-TORSADES-DE-POINTES-INDUCING-MEDICATIONS-(EXCEPT-ANTIPARASITICS,-NEUROLEPTICS,-METHADONE).html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	For dolasetron, erythromycin, spiramycin, and vincamine, only the forms administered by IV route are affected by this interaction.
2115	FELBAMATE	24812			CARBAMAZEPINE	2002			ANSM	220-FELBAMATE.html	Increase of the plasma concentrations of the active metabolite of the carbamazepine. In addition, decrease of the plasma concentrations of felbamate due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, plasma dosages, and possible adjustment of the dosages of the two anticonvulsants.
2116	FELBAMATE	24812					PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	ANSM	220-FELBAMATE.html	Decrease of the plasma concentrations and of the effectiveness of the felbamate and increase of the plasma concentrations of the phenobarbital, with risk of overdose.	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenobarbital with adjustment of the dosage if needed.
2117	FELBAMATE	24812					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	220-FELBAMATE.html	Increase of the plasma concentrations of phenytoin with risk of overdose, due to inhibition of its metabolism by the felbamate	Precaution for use	Clinical monitoring, testing of the plasma concentrations of phenytoin, and if needed adjustment of the dosage during the treatment with the felbamate.
2118	FELBAMATE	24812					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	220-FELBAMATE.html	Increase of the plasma concentrations of the valproic acid, with risk of overdose	Precaution for use	Clinical monitoring, laboratory tests, and possible adjustment of the dosage of the valproate or of the valpromide during the treatment with the felbamate and after it is stopped.
2119	BOCEPREVIR	1102129					VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	95-BOCEPREVIR.html	Risk of constriction of coronary blood vessels or of those of the extremities (ergotism), or of rapid elevation of blood pressure	Contraindication	
2120	BOCEPREVIR	1102129					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	95-BOCEPREVIR.html	Risk of decrease of the plasma concentrations of boceprevir	Not recommended	If administering these substances together cannot be avoided, regular clinical monitoring and laboratory tests, especially at the beginning of the administration of them together.
2121	BOCEPREVIR	1102129			ATORVASTATIN	83367			ANSM	95-BOCEPREVIR.html	Increased risk of undesirable effects (concentration-dependent) of the rhabdomyolysis type, due to decrease of the hepatic metabolism of the atorvastatin	Precaution for use	Do not exceed the dosage of 20mg/day of atorvastatin. If the therapeutic objective is not reached with this dosage, use another statin not affected by this type of interaction.
2122	BOCEPREVIR	1102129			DROSPIRENONE	840781			ANSM	95-BOCEPREVIR.html	Increase by more than double of the concentrations of drosperinone when taken with the boceprevir	Nor recommended	Choose a contraceptive with another progestin, especially in cases of hyperkalemia
2123	BOCEPREVIR	1102129					NON-CONTRACEPTIVE ESTROGENS	G03C-001	ANSM	95-BOCEPREVIR.html	Decrease of the effectiveness of the estrogen.	Precaution for use	Clinical monitoring and possible adjustment of the dosage
2124	BOCEPREVIR	1102129					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	95-BOCEPREVIR.html	Aside from the combination with ethinylestradiol (0.035mg)/noresthisterone(1mg), risk of decrease of the contraceptive effectiveness due to increase of the hepatic metabolism by the hormonal contraceptive by the boceprevir	Precaution for use	Use a reliable contraceptive method, additional or alternative, during the time these medications are taken together.
2125	BOCEPREVIR	1102129					IMMUNOSUPPRESSANTS	L04A	ANSM	95-BOCEPREVIR.html	Increase of the blood concentrations of the immunosuppressant (substantial for the ciclosporin, extremely large for the tacrolimus)	Precaution for use	Blood concentration dosage of the immunosuppressant, testing of renal function, and adjustment of its dosage during the administration of the medications together and after it is stopped.
2126	BOCEPREVIR	1102129					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	95-BOCEPREVIR.html	Decrease of the concentrations of the boceprevir and of the lopinavir (or darunavir or fosamprenavir), with risk of therapeutic failure	Not recommended	
2127	BOCEPREVIR	1102129			METHADONE	6813			ANSM	95-BOCEPREVIR.html	Decrease of the plasma concentrations of methadone, with risk of appearance of a withdrawal syndrome, due to increase of its hepatic metabolism by the boceprevir	Precaution for use	Regular clinical monitoring and possible adjustment of the dosage of methadone.
2128	BOCEPREVIR	1102129					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	95-BOCEPREVIR.html	Aside from the combination with ethinylestradiol (0.035mg)/noresthisterone(1mg), risk of decrease of the contraceptive effectiveness due to increase of the hepatic metabolism by the hormonal contraceptive by the boceprevir	Precaution for use	Use a reliable contraceptive method, additional or alternative, during the time these medications are taken together.
2129	BOCEPREVIR	1102129			RIFAMPICIN	9384			ANSM	95-BOCEPREVIR.html	Risk of decrease of the plasma concentrations of boceprevir	Not recommended	If administering these together cannot be avoided, regular clinical monitoring and laboratory tests, especially at the beginning of treatment with the two medications together.
2130			AMINOPENICILLINS	J01CA	ALLOPURINOL	519			ANSM	398-AMINOPENICILLINS.html	Increased risk of cutaneous reactions	Take into account	
2131			AMINOPENICILLINS	J01CA	MYCOPHENOLATE MOFETIL	7145			ANSM	398-AMINOPENICILLINS.html	Decrease of the concentrations of the mycophenolic acid by about a third, with potential risk of reduction of effectiveness	Take into account	
2132	CICLOSPORIN	3008			FUSIDIC ACID	4608			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precautions for use	Blood concentration dosage of ciclosporin, testing of renal function, and adjustment of the dosage during the treatment and after it is stopped.
2133	CICLOSPORIN	3008					BILE ACIDS	A05AA-001	ANSM	121-CICLOSPORIN.html	Risk of variation of the blood concentrations of ciclosporin	Take into account	
2134	CICLOSPORIN	3008			AFATINIB	1430438			ANSM	121-CICLOSPORIN.html	Increase of the plasma concentrations of afatinib due to increase of its absorption by the ciclosporin	Precaution for use	It is recommended that the ciclosporin be administered as far from the afatinib as possible, preferably an interval of 6 to 12 hours away from the administration of the afatinib.
2135	CICLOSPORIN	3008			ALISKIREN	325646			ANSM	121-CICLOSPORIN.html	Increase by nearly 5 times the plasma concentrations of aliskiren and increase of the risk of its undesirable effects.	Contraindication	
2136	CICLOSPORIN	3008			AMBRISENTAN	358274			ANSM	121-CICLOSPORIN.html	Doubling of the concentrations of ambrisentan, with increase of the vasodilator effect (severe headaches )	Take into account	
2137	CICLOSPORIN	3008					AMINOGLYCOSIDES	J01GB-001	ANSM	121-CICLOSPORIN.html	Increase of the creatinemia larger than with ciclosporin alone, with increase of the nephrotoxic risk	Take into account	
2138	CICLOSPORIN	3008			AMIODARONE	703			ANSM	121-CICLOSPORIN.html	Increase of the blood concentrations of ciclosporin, due to decrease of its hepatic metabolism, with risk of nephrotoxic effects	Not recommended	Blood concentration dosage of ciclosporin, testing of the renal function, and adjustment of the dosage of the ciclosporin during the treatment with the amiodarone
2139	CICLOSPORIN	3008			AMPHOTERICIN B	732			ANSM	121-CICLOSPORIN.html	With the amphotericin B administered by IV route: greater increase of the creatinemia than with ciclosporin alone (synergy of the nephrotoxic effects of the two substances)	Take into account	
2140	CICLOSPORIN	3008					SOMATOSTATIN ANALOGS	H01CB0-001	ANSM	121-CICLOSPORIN.html	With the ciclosporin administered orally:reduction of the blood concentrations of ciclosporin (decrease of its intestinal absorption).	Precaution for use	Increase of the doses of ciclosporin according to testing of the plasma concentrations and reduction of the dosage after the treatment with the somatostatin analog is stopped
2141	CICLOSPORIN	3008					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	121-CICLOSPORIN.html	Risk of addition of the nephrotoxic effects, especially with older patients.	Precaution for use	Monitor renal function at the beginning of the treatment with the NSAI.
2142	CICLOSPORIN	3008			ATORVASTATIN	83367			ANSM	121-CICLOSPORIN.html	Increased risk of undesirable effects (concentration-dependant) of the rhabodmyolysis type (decrease of the hepatic metabolism of the cholesterol lowering medication)	Precaution for use	Do not exceed the dosage of 10mg/day of atorvastatine. If the therapeutic objective is not reached at that dosage, use another statin not affected by this type of interaction.
2143	CICLOSPORIN	3008			AZITHROMYCIN	18631			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the two substances together and after the macrolide is stopped
2144	CICLOSPORIN	3008			BOSENTAN	75207			ANSM	121-CICLOSPORIN.html	Large decrease of the blood concentrations of the ciclosporin and increase of the plasma concentrations of bosentan	Contraindication	
2145	CICLOSPORIN	3008			CHLOROQUINE	2393			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after the chloroquine is stopped.
2146	CICLOSPORIN	3008			CIMETIDINE	2541			ANSM	121-CICLOSPORIN.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the blood concentrations of ciclosporin	Take into account	
2147	CICLOSPORIN	3008			CLINDAMYCIN	2582			ANSM	121-CICLOSPORIN.html	Decrease of the blood concentrations of the immunosuppressant with risk of loss of immunosuppressive activity	Precaution for use	Reinforce testing of the blood dosages of ciclosporin and possible increase of its dosage.
2148	CICLOSPORIN	3008			COLCHICINE	2683			ANSM	121-CICLOSPORIN.html	Risk of addition of the undesirable neuromuscular effects and increase of the toxicity of the colchicine with risk of overdose due to inhibition of its elimination by the ciclosporin, especially in cases of pre-existing renal insufficiency	Not recommended	
2149	CICLOSPORIN	3008			DABIGATRAN	1037042			ANSM	121-CICLOSPORIN.html	Increase of the plasma concentrations of dabigatran by more than twice, with increase of the risk of bleeding	Contraindication	
2150	CICLOSPORIN	3008			DANAZOL	3102			ANSM	121-CICLOSPORIN.html	Increase of the blood concentrations of ciclosporin due to inhibition of its hepatic metabolism	Precaution for use	Blood concentration dosage of ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after it is stopped.
2151	CICLOSPORIN	3008					POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004	ANSM	121-CICLOSPORIN.html	Potentially lethal hyperkalemia, especially when there is renal insufficiency (addition of the hyperkalemia inducing effects)	Not recommended	
2152	CICLOSPORIN	3008					POTASSIUM LOWERING DIURETICS	C03	ANSM	121-CICLOSPORIN.html	Risk of increase of the creatinemia without modification of the blood concentrations of the ciclosporin, even in the absence of fluid depletion. Also risk of hyperuricemia and of complications such as gout	Tale into account	
2153	CICLOSPORIN	3008			ERIBULINE	1045453			ANSM	121-CICLOSPORIN.html	Increase of the plasma concentrations of eribuline by the ciclosporin	Not recommended	
2154	CICLOSPORIN	3008			EVEROLIMUS	141704			ANSM	121-CICLOSPORIN.html	Increase of the blood concentrations of the everolimus by the ciclosporin. The nephrotoxicity of the ciclosprorin is also increased when the two medications are administered together	Precaution for use	Blood concentration dosage of the everolimus, possibly adjustment of the dosage, and testing of the renal function during the administration of the two together and after it is stopped.
2155	CICLOSPORIN	3008			EZETIMIBE	341248			ANSM	121-CICLOSPORIN.html	For one thing, increased risk of undesirable effects (concentration-dependent) of the rhabdomyolysis type, due to increase of the concentrations of ezetimibe; for another thing, possible increase of the concentrations of ciclosporin	Not recommended	
2156	CICLOSPORIN	3008			FENOFIBRATE	8703			ANSM	121-CICLOSPORIN.html	Risk of increase of the nephrotoxicity of the ciclosporin	Precaution for use	Clinical monitoring and laboratory tests of renal function during and after the administration of the two medications together.
2157	CICLOSPORIN	3008			FIDAXOMICIN	1111103			ANSM	121-CICLOSPORIN.html	Increase of the plasma concentrations of the fidaxomicin.	Not recommended	
2158	CICLOSPORIN	3008			JOSAMYCIN	6084			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration with the macrolide and after it is stopped.
2159	CICLOSPORIN	3008			LERCANIDIPINE	135056			ANSM	121-CICLOSPORIN.html	Moderate increase of the blood concentrations of the immunosuppressant and larger increase of the concentrations of the lercanidipine	Precaution for use	Separate the time when the two medications are taken. Blood concentration dosage of the immunosuppressant, and adjustment if necessary of its dosage during the administration of the medications togetherand after it is stopped.
2160	CICLOSPORIN	3008			METHOTREXATE	6851			ANSM	121-CICLOSPORIN.html	Increase of the toxicity of the methotrexate and of the ciclosporin with increase of the creatinemia: reciprocal decrease of the clearances of the two medications	Precaution for use	Blood concentration dosages of ciclosporin and of methotrexate. Adjustment of the dosage if necessary during the administration of the two together and after it is stopped.
2161	CICLOSPORIN	3008			METHYLPREDNISOLONE	6902			ANSM	121-CICLOSPORIN.html	With the methylprednisolone administered by IV route: possible increase of the blood concentrations of ciclosporin and of the creatinemia. Mecanism proposed: decrease of the hepatic elimination of the ciclosporin	Take into account	
2162	CICLOSPORIN	3008			MIDECAMYCIN	30005			ANSM	121-CICLOSPORIN.html	Risk of increase of the blood concentrations of ciclosporin and of the creatinemia	Precaution for use	Blood concentration dosage of the ciclosporin, testing of renal function, and adjustment of the dosage during the administration of the substances together and after the macrolide is stopped.
