Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
PIROXICAM	8356	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
PIROXICAM-BETADEX		111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
ROFECOXIB	232158	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
SULINDAC		111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
TENOXICAM	37790	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
VALDECOXIB	278567	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
BUMETANIDE	1808	83	ANSM	LOOP DIURETICS	C03CA-001
FUROSEMIDE	4603	83	ANSM	LOOP DIURETICS	C03CA-001
PIRETANIDE	33770	83	ANSM	LOOP DIURETICS	C03CA-001
TORASEMIDE	38413	83	ANSM	LOOP DIURETICS	C03CA-001
PHENYTOIN	8183	122	ANSM	PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB
FOSPHENYTOIN	72236	122	ANSM	PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB
AMLODIPINE	17767	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
BARNIDIPINE 	39879	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
CLEVIDIPINE	233603	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
DILTIAZEM 	3443	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
FELODIPINE 	4316	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
ISRADIPINE 	33910	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
LACIDIPINE 	28382	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
LERCANIDIPINE	135056	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
MANIDIPINE 	29275	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NICARDIPINE	7396	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NIFEDIPINE	7417	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NIMODIPINE	7426	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
NITRENDIPINE 	7441	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
VERAPAMIL	11170	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
ACICLOVIR	281	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
AMIDOTRIZOIC ACID		103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CLODRONIC ACID	3350	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOXAGLIC ACID	1426458	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOXITALAMIC ACID		103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
ADEFOVIR	16521	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
AMIKACIN 	641	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
AMPHOTERICINE B 	732	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CARBOPLATINE	40048	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CICLOSPORIN	3008	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CIDOFOVIR	83171	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CISPLATINE	2555	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
COLISTINE	2709	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IBEKACIN	3328	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
FOSCARNET	33562	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
GANCICLOVIR 	4678	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
GENTAMICIN	142438	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IFOSFAMIDE	5657	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOBITRIDOL	87639	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IODIXANOL	27729	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOHEXOL	5956	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOMEPROL		103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOPAMIDOL	5966	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOPENTOL	27779	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOPROMIDE	27781	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
IOVERSOL 	27792	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
ISEPAMICIN	51522	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
KANAMYCIN 	6099	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
METHOTREXATE 	6851	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
NETILMICIN	7337	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
OXALIPLATIN	32592	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
PENTAMIDIN 	7994	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
SPECTINOMYCIN	270	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
STREPTOMYCIN	10109	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
STREPTOZOCIN	10114	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
TACROLIMUS	42316	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
TEICOPLANIN	57021	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
TENOFOVIR DISOPROXIL	300195	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
TOBRAMYCIN	10627	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
VALACICLOVIR	73645	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
VALGANCICLOVIR	275891	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
VANCOMYCIN	11124	103	ANSM	NEPHROTOXIC MEDICATIONS	J01-J05
CLONIDINE	2599	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
METHYLDOPA	6876	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
MOXONIDIN	30257	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
RILMENIDINE	55679	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
ACEBUTOLOL 	149	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ALISKIREN	325646	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ALTIZIDE	17599	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
AMILORIDE	644	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
AMLODIPINE	17767	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ATENOLOL	1202	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
AZILSARTAN	1091643	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BARNIDIPINE 	39879	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BEFUNOLOL	18849	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BENAZEPRIL	18867	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BENDROFLUMETHIAZIDE	1369	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BETAXOLOL	1520	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BISOPROLOL	19484	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
BUMETANIDE	1808	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CANDESARTAN CILEXETIL	214354	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
POTASSIUM CANRENOATE	1981	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CAPTOPRIL	1998	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CARTEOLOL	2116	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CARVEDILOL	20352	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CELIPROLOL	20498	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CHLORTALIDONE		91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CICLETANINE	21914	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CILAZAPRIL	21102	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CLEVIDIPINE	233603	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CLONIDINE 	2599	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CLOPAMIDE	2603	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
CYCLOTHIAZIDE	22033	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
DIHYDRALAZINE	3409	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
DILTIAZEM 	3443	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
DOXAZOSIN	49276	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ENALAPRIL	3827	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
EPLERENONE	298869	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
EPROSARTAN	83515	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
FELODIPINE 	4316	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
FOSINOPRIL	50166	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
FUROSEMIDE	460	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
GUANFACINE	40114	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
HYDROCHLOROTHIAZIDE	5487	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
IMIDAPRIL	60245	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
INDAPAMIDE	5764	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
IRBESARTAN	83818	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ISRADIPINE 	33910	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LABETALOL	6185	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LACIDIPINE 	28382	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LERCANIDIPINE	135056	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LEVOBUNOLOL	1813	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LISINOPRIL	29046	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
LOSARTAN	52175	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
MANIDIPINE 	29275	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
METHYCLOTHIAZIDE	6860	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
METHYLDOPA	6876	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
METIPRANOLOL	10824	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
METOPROLOL	6918	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
MOEXIPRIL	30131	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
MOXONIDINE	30257	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NADOLOL	7226	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NADOXOLOL	31462	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NEBIVOLOL	31555	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NICARDIPINE	7396	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NIFEDIPINE	7417	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NIMODIPINE	7426	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
NITRENDIPINE 	7441	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
OLMESARTAN	321064	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
OXPRENOLOL	7801	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
PERINDOPRIL TERT-BUTYLAMINE	54552	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
PINDOLOL	8332	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
PIRETANIDE	33770	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
PRAZOSIN	8629	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
PROPRANALOL	8787	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
QUINAPRIL	35208	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
RAMIPRIL	35296	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
RILMENIDINE	55679	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
SOTALOL	9947	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
SPIRAPRIL	36908	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
SPIRONOLACTONE	9997	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TAMSULOSIN	77492	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TELMISARTAN	73494	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TERAZOSIN	37798	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TERTATOLOL 	37840	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TIMOLOL 	10600	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TORASEMIDE	38413	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TRANDOLAPRIL	38454	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
TRIAMTERENE	10763	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
URAPIDIL	3923	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
VALSARTAN	69749	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
VERAPAMIL	11170	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
XIPAMIDE	11371	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
ZOFENOPRIL	39990	91	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP
FOLINIC ACID	6313	64	ANSM	FOLATES	V03-
FOLIC ACID	4511	64	ANSM	FOLATES	V03-
BUPRENORPHINE	1819	113	ANSM	OPIOIDS FOR REPLACEMENT THERAPY	N07BC
METHADONE 	6813	113	ANSM	OPIOIDS FOR REPLACEMENT THERAPY	N07BC
EPINEPHRINE	3992	4	ANSM	ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA
DOPAMINE	3628	4	ANSM	ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA
NOREPINEPHRINE	7512	4	ANSM	ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA
ALFENTANIL 	480	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
ATORVASTATIN	83367	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
BORTEZOMIB 	358258	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
CABAZITAXEL 	996051	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
CICLOSPORIN 	3008	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
DASATINIB	475342	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
DIHYDROERGOTAMINE	3418	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
DOCETAXEL	72962	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
ERGOTAMINE	4025	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
ERLOTINIB	337525	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
EVEROLIMUS	141704	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
FENTANYL	4337	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
GEFITINIB	328134	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
HALOFANTRINE 	50749	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
IMATINIB	282388	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
IRINOTECAN 	51499	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
LAPATINIB	480167	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
LUMEFANTRINE	847728	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
METHYLERGOMETRINE	6883	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
METHYSERGIDE	6911	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
MIDAZOLAM	6960	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
NILOTINIB	662281	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
OXYCODONE	7804	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
PAZOPANIB	714438	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
PIMOZIDE	8331	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
QUETIAPINE 	51272	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
QUININE 	9071	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
SIMVASTATIN	36567	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
SIROLIMUS	35302	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
SORAFENIB	495881	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
SUFENTANIL	56795	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
SUNITINIB	357977	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
TACROLIMUS	42316	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
TICAGRELOR 	1116632	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
VINBLASTINE	11198	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
VINCRISTINE	11202	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
VINDESINE	11204	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
VINFLUNINE	194315	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
VINORELBINE	39541	140	ANSM	SUBSTRATES AT RISK OF CYP3A4	L01N01
AMIKACIN 	641	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
BUMETANIDE	1808	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
CARBOPLATIN	40048	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
CISPLATIN	2555	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
DIBEKACIN 	3328	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
FUROSEMIDE	460	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
GENTAMICIN	142438	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
ISEPAMICIN	51522	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
KANAMYCIN 	6099	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
NETILMICIN	7337	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
OXALIPLATIN	32592	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
PIRETANIDE	33770	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
STREPTOMYCIN 	10109	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
TEICOPLANIN	57021	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
TOBRAMYCIN	10627	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
TORASEMIDE	38413	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
VANCOMYCIN	11124	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
ACEPROMAZINE	155	75	ANSM	HYPNOTICS	N05-R06
ACEPROMETAZINE		75	ANSM	HYPNOTICS	N05-R06
ALIMEMAZINE	10825	75	ANSM	HYPNOTICS	N05-R06
DOXYLAMINE	3642	75	ANSM	HYPNOTICS	N05-R06
ESTAZOLAM	4077	75	ANSM	HYPNOTICS	N05-R06
FLUNITRAZEPAM	4460	75	ANSM	HYPNOTICS	N05-R06
LOPRAZOLAM	38555	75	ANSM	HYPNOTICS	N05-R06
LORMETAZEPAM	28894	75	ANSM	HYPNOTICS	N05-R06
MEPROBAMATE	6760	75	ANSM	HYPNOTICS	N05-R06
NIAPRAZINE	31722	75	ANSM	HYPNOTICS	N05-R06
NITRAZEPAM	7440	75	ANSM	HYPNOTICS	N05-R06
PROMETHAZINE	8745	75	ANSM	HYPNOTICS	N05-R06
TEMAZEPAM	10355	75	ANSM	HYPNOTICS	N05-R06
ZOLPIDEM	39993	75	ANSM	HYPNOTICS	N05-R06
ZOPICLONE	40001	75	ANSM	HYPNOTICS	N05-R06
BENZBROMARONE	1385	156	ANSM	URICOSURICS	M04AB0
PROBENECID	8698	156	ANSM	URICOSURICS	M04AB0
ISOSORBIDE DINITRATE	6058	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
ISOSORBIDE		107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
LINSIDOMINE	134549	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
MOLSIDOMINE	7023	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
NICORANDIL	31748	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
TRINITRINE		107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
CARBAMAZEPINE	2002	17	ANSM	ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001
FOSPHENYTOIN	72236	17	ANSM	ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001
PHENOBARBITAL	8134	17	ANSM	ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001
PHENYTOIN	8183	17	ANSM	ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001
PRIMIDONE	8691	17	ANSM	ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001
ACITRETIN 	16818	130	ANSM	RETINOIDS	D05-D10
ALITRETINOIN	81864	130	ANSM	RETINOIDS	D05-D10
ETRETINATE	4182	130	ANSM	RETINOIDS	D05-D10
ISOTRETINOIN	6064	130	ANSM	RETINOIDS	D05-D10
TRETINOIN	1429689	130	ANSM	RETINOIDS	D05-D10
LEVOTHYROXINE (LEVOTHYROXINE SODIUM)	40144	145	ANSM	THYROID HORMONES	H03AA
LIOTHYRONINE SODIUM	142448	145	ANSM	THYROID HORMONES	H03AA
THYROXINE	10582	145	ANSM	THYROID HORMONES	H03AA
TIRATRICOL	13982	145	ANSM	THYROID HORMONES	H03AA
AMITRIPTYLINE	704	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
AMOXAPINE	722	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
CLOMIPRAMINE	2597	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
DESIPRAMINE	3247	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
DOSULEPIN	3634	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
DOXEPIN	3638	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
IMIPRAMINE	5691	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
MAPROTILINE	6646	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
NORTRIPTYLINE:	7531	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
OPIPRAMOL	7674	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
TRIMIPRAMINE	10834	147	ANSM	TRICYCLIC ANTIDEPRESSANTS	N06AA-001
HEPARIN 	5224	155	ANSM	UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004
AMIODARONE 	703	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
ARSENIC TRIOXIDE	18330	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
CITALOPRAM	2556	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DIPHEMANIL	89782	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DISOPYRAMIDE	3541	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DOFETILIDE	49247	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DOLASETRON	68091	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DOMPERIDONE	3626	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
DRONEDARONE	233698	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
ERYTHROMYCIN	4053	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
ESCITALOPRAM	321988	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
HYDROQUINIDINE	27220	146	ANSM	TORSADES DE POINTES INDUCING MEDICATIONS (EXCEPT ANTIPARASITICS, NEUROLEPTICS, METHADONE)	C01B
