NUI,FDASubstancePrefName,Drugbank_Bio2rdf
http://purl.bioontology.org/ontology/NDFRT/N0000146204,PHENYLEPHRINE,http://bio2rdf.org/drugbank:DB00388
http://purl.bioontology.org/ontology/NDFRT/N0000006023,PHENYTOIN,http://bio2rdf.org/drugbank:DB00252
http://purl.bioontology.org/ontology/NDFRT/N0000146211,PHENYTOIN,http://bio2rdf.org/drugbank:DB00252
http://purl.bioontology.org/ontology/NDFRT/N0000007908,PHYSOSTIGMINE,http://bio2rdf.org/drugbank:DB00981
http://purl.bioontology.org/ontology/NDFRT/N0000147979,PHYSOSTIGMINE,http://bio2rdf.org/drugbank:DB00981
http://purl.bioontology.org/ontology/NDFRT/N0000006106,PILOCARPINE,http://bio2rdf.org/drugbank:DB01085
http://purl.bioontology.org/ontology/NDFRT/N0000146543,PILOCARPINE,http://bio2rdf.org/drugbank:DB01085
http://purl.bioontology.org/ontology/NDFRT/N0000010168,PIMECROLIMUS,http://bio2rdf.org/drugbank:DB00337
http://purl.bioontology.org/ontology/NDFRT/N0000148728,PIMECROLIMUS,http://bio2rdf.org/drugbank:DB00337
http://purl.bioontology.org/ontology/NDFRT/N0000006115,PIMOZIDE,http://bio2rdf.org/drugbank:DB01100
http://purl.bioontology.org/ontology/NDFRT/N0000146801,PIMOZIDE,http://bio2rdf.org/drugbank:DB01100
http://purl.bioontology.org/ontology/NDFRT/N0000006116,PINDOLOL,http://bio2rdf.org/drugbank:DB00960
http://purl.bioontology.org/ontology/NDFRT/N0000147063,PINDOLOL,http://bio2rdf.org/drugbank:DB00960
http://purl.bioontology.org/ontology/NDFRT/N0000007287,PIOGLITAZONE,http://bio2rdf.org/drugbank:DB01132
http://purl.bioontology.org/ontology/NDFRT/N0000148616,PIOGLITAZONE,http://bio2rdf.org/drugbank:DB01132
http://purl.bioontology.org/ontology/NDFRT/N0000006138,PIPERACILLIN,http://bio2rdf.org/drugbank:DB00319
http://purl.bioontology.org/ontology/NDFRT/N0000147981,PIPERACILLIN,http://bio2rdf.org/drugbank:DB00319
http://purl.bioontology.org/ontology/NDFRT/N0000006945,PIRBUTEROL,http://bio2rdf.org/drugbank:DB01291
http://purl.bioontology.org/ontology/NDFRT/N0000147983,PIRBUTEROL,http://bio2rdf.org/drugbank:DB01291
http://purl.bioontology.org/ontology/NDFRT/N0000006196,PIROXICAM,http://bio2rdf.org/drugbank:DB00554
http://purl.bioontology.org/ontology/NDFRT/N0000146939,PIROXICAM,http://bio2rdf.org/drugbank:DB00554
http://purl.bioontology.org/ontology/NDFRT/N0000177944,PLERIXAFOR,http://bio2rdf.org/drugbank:DB06809
http://purl.bioontology.org/ontology/NDFRT/N0000006547,PODOFILOX,http://bio2rdf.org/drugbank:DB01179
http://purl.bioontology.org/ontology/NDFRT/N0000147681,PODOFILOX,http://bio2rdf.org/drugbank:DB01179
http://purl.bioontology.org/ontology/NDFRT/N0000007484,POLYTHIAZIDE,http://bio2rdf.org/drugbank:DB01324
http://purl.bioontology.org/ontology/NDFRT/N0000146940,POLYTHIAZIDE,http://bio2rdf.org/drugbank:DB01324
http://purl.bioontology.org/ontology/NDFRT/N0000176062,POSACONAZOLE,http://bio2rdf.org/drugbank:DB01263
http://purl.bioontology.org/ontology/NDFRT/N0000179745,POSACONAZOLE,http://bio2rdf.org/drugbank:DB01263
http://purl.bioontology.org/ontology/NDFRT/N0000006755,PRALIDOXIME,http://bio2rdf.org/drugbank:DB00733
http://purl.bioontology.org/ontology/NDFRT/N0000147985,PRALIDOXIME,http://bio2rdf.org/drugbank:DB00733
http://purl.bioontology.org/ontology/NDFRT/N0000022076,PRAMIPEXOLE,http://bio2rdf.org/drugbank:DB00413
http://purl.bioontology.org/ontology/NDFRT/N0000023092,PRAMLINTIDE,http://bio2rdf.org/drugbank:DB01278
http://purl.bioontology.org/ontology/NDFRT/N0000171601,PRAMLINTIDE,http://bio2rdf.org/drugbank:DB01278
http://purl.bioontology.org/ontology/NDFRT/N0000179815,PRASUGREL,http://bio2rdf.org/drugbank:DB06209
http://purl.bioontology.org/ontology/NDFRT/N0000007054,PRAVASTATIN,http://bio2rdf.org/drugbank:DB00175
http://purl.bioontology.org/ontology/NDFRT/N0000148255,PRAVASTATIN,http://bio2rdf.org/drugbank:DB00175
http://purl.bioontology.org/ontology/NDFRT/N0000006634,PRAZIQUANTEL,http://bio2rdf.org/drugbank:DB01058
http://purl.bioontology.org/ontology/NDFRT/N0000146593,PRAZIQUANTEL,http://bio2rdf.org/drugbank:DB01058
http://purl.bioontology.org/ontology/NDFRT/N0000006638,PRAZOSIN,http://bio2rdf.org/drugbank:DB00457
http://purl.bioontology.org/ontology/NDFRT/N0000147986,PRAZOSIN,http://bio2rdf.org/drugbank:DB00457
http://purl.bioontology.org/ontology/NDFRT/N0000006300,PREDNICARBATE,http://bio2rdf.org/drugbank:DB01130
http://purl.bioontology.org/ontology/NDFRT/N0000148395,PREDNICARBATE,http://bio2rdf.org/drugbank:DB01130
http://purl.bioontology.org/ontology/NDFRT/N0000006669,PREDNISOLONE,http://bio2rdf.org/drugbank:DB00860
http://purl.bioontology.org/ontology/NDFRT/N0000146334,PREDNISOLONE,http://bio2rdf.org/drugbank:DB00860
http://purl.bioontology.org/ontology/NDFRT/N0000006687,PREDNISONE,http://bio2rdf.org/drugbank:DB00635
http://purl.bioontology.org/ontology/NDFRT/N0000146229,PREDNISONE,http://bio2rdf.org/drugbank:DB00635
http://purl.bioontology.org/ontology/NDFRT/N0000023107,PREGABALIN,http://bio2rdf.org/drugbank:DB00230
http://purl.bioontology.org/ontology/NDFRT/N0000171595,PREGABALIN,http://bio2rdf.org/drugbank:DB00230
http://purl.bioontology.org/ontology/NDFRT/N0000005730,PRILOCAINE,http://bio2rdf.org/drugbank:DB00750
http://purl.bioontology.org/ontology/NDFRT/N0000147987,PRILOCAINE,http://bio2rdf.org/drugbank:DB00750
http://purl.bioontology.org/ontology/NDFRT/N0000005735,PRIMAQUINE,http://bio2rdf.org/drugbank:DB00114
http://purl.bioontology.org/ontology/NDFRT/N0000005735,PRIMAQUINE,http://bio2rdf.org/drugbank:DB01087
http://purl.bioontology.org/ontology/NDFRT/N0000147988,PRIMAQUINE,http://bio2rdf.org/drugbank:DB01087
http://purl.bioontology.org/ontology/NDFRT/N0000147988,PRIMAQUINE,http://bio2rdf.org/drugbank:DB00114
http://purl.bioontology.org/ontology/NDFRT/N0000005752,PRIMIDONE,http://bio2rdf.org/drugbank:DB00794
http://purl.bioontology.org/ontology/NDFRT/N0000146807,PRIMIDONE,http://bio2rdf.org/drugbank:DB00794
http://purl.bioontology.org/ontology/NDFRT/N0000005795,PROBENECID,http://bio2rdf.org/drugbank:DB01032
http://purl.bioontology.org/ontology/NDFRT/N0000146225,PROBENECID,http://bio2rdf.org/drugbank:DB01032
http://purl.bioontology.org/ontology/NDFRT/N0000005813,PROCAINAMIDE,http://bio2rdf.org/drugbank:DB01035
http://purl.bioontology.org/ontology/NDFRT/N0000147989,PROCAINAMIDE,http://bio2rdf.org/drugbank:DB01035
http://purl.bioontology.org/ontology/NDFRT/N0000005814,PROCAINE,http://bio2rdf.org/drugbank:DB00721
http://purl.bioontology.org/ontology/NDFRT/N0000147990,PROCAINE,http://bio2rdf.org/drugbank:DB00721
http://purl.bioontology.org/ontology/NDFRT/N0000005818,PROCARBAZINE,http://bio2rdf.org/drugbank:DB01168
http://purl.bioontology.org/ontology/NDFRT/N0000147991,PROCARBAZINE,http://bio2rdf.org/drugbank:DB01168
http://purl.bioontology.org/ontology/NDFRT/N0000005824,PROCHLORPERAZINE,http://bio2rdf.org/drugbank:DB00433
http://purl.bioontology.org/ontology/NDFRT/N0000146346,PROCHLORPERAZINE,http://bio2rdf.org/drugbank:DB00433
http://purl.bioontology.org/ontology/NDFRT/N0000005934,PROGESTERONE,http://bio2rdf.org/drugbank:DB00396
http://purl.bioontology.org/ontology/NDFRT/N0000145841,PROGESTERONE,http://bio2rdf.org/drugbank:DB00396
http://purl.bioontology.org/ontology/NDFRT/N0000006889,PROGUANIL,http://bio2rdf.org/drugbank:DB01131
http://purl.bioontology.org/ontology/NDFRT/N0000148669,PROGUANIL,http://bio2rdf.org/drugbank:DB01131
http://purl.bioontology.org/ontology/NDFRT/N0000005995,PROLINE,http://bio2rdf.org/drugbank:DB02853
http://purl.bioontology.org/ontology/NDFRT/N0000005995,PROLINE,http://bio2rdf.org/drugbank:DB00172
http://purl.bioontology.org/ontology/NDFRT/N0000146985,PROLINE,http://bio2rdf.org/drugbank:DB02853
http://purl.bioontology.org/ontology/NDFRT/N0000146985,PROLINE,http://bio2rdf.org/drugbank:DB00172
http://purl.bioontology.org/ontology/NDFRT/N0000006007,PROMETHAZINE,http://bio2rdf.org/drugbank:DB01069
http://purl.bioontology.org/ontology/NDFRT/N0000147995,PROMETHAZINE,http://bio2rdf.org/drugbank:DB01069
http://purl.bioontology.org/ontology/NDFRT/N0000006692,PROPAFENONE,http://bio2rdf.org/drugbank:DB01182
http://purl.bioontology.org/ontology/NDFRT/N0000147996,PROPAFENONE,http://bio2rdf.org/drugbank:DB01182
http://purl.bioontology.org/ontology/NDFRT/N0000006715,PROPANTHELINE,http://bio2rdf.org/drugbank:DB00782
http://purl.bioontology.org/ontology/NDFRT/N0000147997,PROPANTHELINE,http://bio2rdf.org/drugbank:DB00782
http://purl.bioontology.org/ontology/NDFRT/N0000147998,PROPARACAINE,http://bio2rdf.org/drugbank:DB00807
http://purl.bioontology.org/ontology/NDFRT/N0000179224,PROPARACAINE,http://bio2rdf.org/drugbank:DB00807
http://purl.bioontology.org/ontology/NDFRT/N0000006386,PROPOFOL,http://bio2rdf.org/drugbank:DB00818
http://purl.bioontology.org/ontology/NDFRT/N0000147620,PROPOFOL,http://bio2rdf.org/drugbank:DB00818
http://purl.bioontology.org/ontology/NDFRT/N0000007689,PROPOXYPHENE,http://bio2rdf.org/drugbank:DB00647
http://purl.bioontology.org/ontology/NDFRT/N0000148000,PROPOXYPHENE,http://bio2rdf.org/drugbank:DB00647
http://purl.bioontology.org/ontology/NDFRT/N0000006760,PROPRANOLOL,http://bio2rdf.org/drugbank:DB00571
http://purl.bioontology.org/ontology/NDFRT/N0000148001,PROPRANOLOL,http://bio2rdf.org/drugbank:DB00571
http://purl.bioontology.org/ontology/NDFRT/N0000006862,"PROPYLENE GLYCOL",http://bio2rdf.org/drugbank:DB01839
http://purl.bioontology.org/ontology/NDFRT/N0000145910,"PROPYLENE GLYCOL",http://bio2rdf.org/drugbank:DB01839
http://purl.bioontology.org/ontology/NDFRT/N0000006787,PROPYLTHIOURACIL,http://bio2rdf.org/drugbank:DB00550
http://purl.bioontology.org/ontology/NDFRT/N0000145820,PROPYLTHIOURACIL,http://bio2rdf.org/drugbank:DB00550
http://purl.bioontology.org/ontology/NDFRT/N0000005915,PROTRIPTYLINE,http://bio2rdf.org/drugbank:DB00344
http://purl.bioontology.org/ontology/NDFRT/N0000148003,PROTRIPTYLINE,http://bio2rdf.org/drugbank:DB00344
http://purl.bioontology.org/ontology/NDFRT/N0000146887,PSEUDOEPHEDRINE,http://bio2rdf.org/drugbank:DB00852
http://purl.bioontology.org/ontology/NDFRT/N0000178581,PSEUDOEPHEDRINE,http://bio2rdf.org/drugbank:DB00852
http://purl.bioontology.org/ontology/NDFRT/N0000006003,PYRAZINAMIDE,http://bio2rdf.org/drugbank:DB00339
http://purl.bioontology.org/ontology/NDFRT/N0000146266,PYRAZINAMIDE,http://bio2rdf.org/drugbank:DB00339
http://purl.bioontology.org/ontology/NDFRT/N0000148006,PYRIDOSTIGMINE,http://bio2rdf.org/drugbank:DB00545
http://purl.bioontology.org/ontology/NDFRT/N0000006060,PYRIDOXINE,http://bio2rdf.org/drugbank:DB00165
http://purl.bioontology.org/ontology/NDFRT/N0000029452,PYRIDOXINE,http://bio2rdf.org/drugbank:DB00165
http://purl.bioontology.org/ontology/NDFRT/N0000148007,PYRIDOXINE,http://bio2rdf.org/drugbank:DB00165
http://purl.bioontology.org/ontology/NDFRT/N0000006062,PYRILAMINE,http://bio2rdf.org/drugbank:DB06691
http://purl.bioontology.org/ontology/NDFRT/N0000148008,PYRILAMINE,http://bio2rdf.org/drugbank:DB06691
http://purl.bioontology.org/ontology/NDFRT/N0000006064,PYRIMETHAMINE,http://bio2rdf.org/drugbank:DB00205
http://purl.bioontology.org/ontology/NDFRT/N0000146163,PYRIMETHAMINE,http://bio2rdf.org/drugbank:DB00205
http://purl.bioontology.org/ontology/NDFRT/N0000006137,QUETIAPINE,http://bio2rdf.org/drugbank:DB01224
http://purl.bioontology.org/ontology/NDFRT/N0000022085,QUETIAPINE,http://bio2rdf.org/drugbank:DB01224
http://purl.bioontology.org/ontology/NDFRT/N0000006736,QUINAPRIL,http://bio2rdf.org/drugbank:DB00881
http://purl.bioontology.org/ontology/NDFRT/N0000148256,QUINAPRIL,http://bio2rdf.org/drugbank:DB00881
http://purl.bioontology.org/ontology/NDFRT/N0000007728,QUINIDINE,http://bio2rdf.org/drugbank:DB00908
http://purl.bioontology.org/ontology/NDFRT/N0000148010,QUINIDINE,http://bio2rdf.org/drugbank:DB00908
http://purl.bioontology.org/ontology/NDFRT/N0000006907,QUININE,http://bio2rdf.org/drugbank:DB00468
http://purl.bioontology.org/ontology/NDFRT/N0000148011,QUININE,http://bio2rdf.org/drugbank:DB00468
http://purl.bioontology.org/ontology/NDFRT/N0000148631,QUINUPRISTIN,http://bio2rdf.org/drugbank:DB01369
http://purl.bioontology.org/ontology/NDFRT/N0000179688,QUINUPRISTIN,http://bio2rdf.org/drugbank:DB01369
http://purl.bioontology.org/ontology/NDFRT/N0000005413,RABEPRAZOLE,http://bio2rdf.org/drugbank:DB01129
http://purl.bioontology.org/ontology/NDFRT/N0000148623,RABEPRAZOLE,http://bio2rdf.org/drugbank:DB01129
http://purl.bioontology.org/ontology/NDFRT/N0000021045,RACEPINEPHRINE,http://bio2rdf.org/drugbank:DB00668
http://purl.bioontology.org/ontology/NDFRT/N0000006176,RALOXIFENE,http://bio2rdf.org/drugbank:DB00481
http://purl.bioontology.org/ontology/NDFRT/N0000022103,RALOXIFENE,http://bio2rdf.org/drugbank:DB00481
http://purl.bioontology.org/ontology/NDFRT/N0000023106,RAMELTEON,http://bio2rdf.org/drugbank:DB00980
http://purl.bioontology.org/ontology/NDFRT/N0000171613,RAMELTEON,http://bio2rdf.org/drugbank:DB00980
http://purl.bioontology.org/ontology/NDFRT/N0000007202,RAMIPRIL,http://bio2rdf.org/drugbank:DB00178
http://purl.bioontology.org/ontology/NDFRT/N0000147662,RAMIPRIL,http://bio2rdf.org/drugbank:DB00178
http://purl.bioontology.org/ontology/NDFRT/N0000171789,RANIBIZUMAB,http://bio2rdf.org/drugbank:DB01270
http://purl.bioontology.org/ontology/NDFRT/N0000179788,RANIBIZUMAB,http://bio2rdf.org/drugbank:DB01270
http://purl.bioontology.org/ontology/NDFRT/N0000007158,RANITIDINE,http://bio2rdf.org/drugbank:DB00863
http://purl.bioontology.org/ontology/NDFRT/N0000148012,RANITIDINE,http://bio2rdf.org/drugbank:DB00863
http://purl.bioontology.org/ontology/NDFRT/N0000171743,RANOLAZINE,http://bio2rdf.org/drugbank:DB00243
http://purl.bioontology.org/ontology/NDFRT/N0000175343,RANOLAZINE,http://bio2rdf.org/drugbank:DB00243
http://purl.bioontology.org/ontology/NDFRT/N0000171790,RASAGILINE,http://bio2rdf.org/drugbank:DB01367
http://purl.bioontology.org/ontology/NDFRT/N0000179514,RASAGILINE,http://bio2rdf.org/drugbank:DB01367
http://purl.bioontology.org/ontology/NDFRT/N0000010172,RASBURICASE,http://bio2rdf.org/drugbank:DB00049
http://purl.bioontology.org/ontology/NDFRT/N0000148794,RASBURICASE,http://bio2rdf.org/drugbank:DB00049
http://purl.bioontology.org/ontology/NDFRT/N0000007442,REMIFENTANIL,http://bio2rdf.org/drugbank:DB00899
http://purl.bioontology.org/ontology/NDFRT/N0000022045,REMIFENTANIL,http://bio2rdf.org/drugbank:DB00899
http://purl.bioontology.org/ontology/NDFRT/N0000006536,REPAGLINIDE,http://bio2rdf.org/drugbank:DB00912
http://purl.bioontology.org/ontology/NDFRT/N0000148573,REPAGLINIDE,http://bio2rdf.org/drugbank:DB00912
http://purl.bioontology.org/ontology/NDFRT/N0000006632,RESERPINE,http://bio2rdf.org/drugbank:DB00206
http://purl.bioontology.org/ontology/NDFRT/N0000145891,RESERPINE,http://bio2rdf.org/drugbank:DB00206
http://purl.bioontology.org/ontology/NDFRT/N0000176097,RETAPAMULIN,http://bio2rdf.org/drugbank:DB01256
http://purl.bioontology.org/ontology/NDFRT/N0000179794,RETAPAMULIN,http://bio2rdf.org/drugbank:DB01256
http://purl.bioontology.org/ontology/NDFRT/N0000007384,RETEPLASE,http://bio2rdf.org/drugbank:DB00015
http://purl.bioontology.org/ontology/NDFRT/N0000022043,RETEPLASE,http://bio2rdf.org/drugbank:DB00015
http://purl.bioontology.org/ontology/NDFRT/N0000148458,RETEPLASE,http://bio2rdf.org/drugbank:DB00015
http://purl.bioontology.org/ontology/NDFRT/N0000005892,RIBAVIRIN,http://bio2rdf.org/drugbank:DB00811
http://purl.bioontology.org/ontology/NDFRT/N0000147496,RIBAVIRIN,http://bio2rdf.org/drugbank:DB00811
http://purl.bioontology.org/ontology/NDFRT/N0000005897,RIBOFLAVIN,http://bio2rdf.org/drugbank:DB00140
http://purl.bioontology.org/ontology/NDFRT/N0000029454,RIBOFLAVIN,http://bio2rdf.org/drugbank:DB00140
http://purl.bioontology.org/ontology/NDFRT/N0000146013,RIBOFLAVIN,http://bio2rdf.org/drugbank:DB00140
http://purl.bioontology.org/ontology/NDFRT/N0000146139,RIBOFLAVIN,http://bio2rdf.org/drugbank:DB00140
http://purl.bioontology.org/ontology/NDFRT/N0000007464,RIFABUTIN,http://bio2rdf.org/drugbank:DB00615
http://purl.bioontology.org/ontology/NDFRT/N0000148321,RIFABUTIN,http://bio2rdf.org/drugbank:DB00615
http://purl.bioontology.org/ontology/NDFRT/N0000006026,RIFAMPIN,http://bio2rdf.org/drugbank:DB01045
http://purl.bioontology.org/ontology/NDFRT/N0000146932,RIFAMPIN,http://bio2rdf.org/drugbank:DB01045
http://purl.bioontology.org/ontology/NDFRT/N0000010174,RIFAPENTINE,http://bio2rdf.org/drugbank:DB01201
http://purl.bioontology.org/ontology/NDFRT/N0000148581,RIFAPENTINE,http://bio2rdf.org/drugbank:DB01201
http://purl.bioontology.org/ontology/NDFRT/N0000010554,RIFAXIMIN,http://bio2rdf.org/drugbank:DB01220
http://purl.bioontology.org/ontology/NDFRT/N0000148858,RIFAXIMIN,http://bio2rdf.org/drugbank:DB01220
http://purl.bioontology.org/ontology/NDFRT/N0000182740,RILPIVIRINE,http://bio2rdf.org/drugbank:DB08592
http://purl.bioontology.org/ontology/NDFRT/N0000006860,RILUZOLE,http://bio2rdf.org/drugbank:DB00740
http://purl.bioontology.org/ontology/NDFRT/N0000148421,RILUZOLE,http://bio2rdf.org/drugbank:DB00740
http://purl.bioontology.org/ontology/NDFRT/N0000006040,RIMANTADINE,http://bio2rdf.org/drugbank:DB00478
http://purl.bioontology.org/ontology/NDFRT/N0000021902,RIMANTADINE,http://bio2rdf.org/drugbank:DB00478
http://purl.bioontology.org/ontology/NDFRT/N0000007049,RIMEXOLONE,http://bio2rdf.org/drugbank:DB00896
http://purl.bioontology.org/ontology/NDFRT/N0000148392,RIMEXOLONE,http://bio2rdf.org/drugbank:DB00896
http://purl.bioontology.org/ontology/NDFRT/N0000005949,RISPERIDONE,http://bio2rdf.org/drugbank:DB00734
http://purl.bioontology.org/ontology/NDFRT/N0000148350,RISPERIDONE,http://bio2rdf.org/drugbank:DB00734
http://purl.bioontology.org/ontology/NDFRT/N0000007423,RITONAVIR,http://bio2rdf.org/drugbank:DB00503
http://purl.bioontology.org/ontology/NDFRT/N0000148436,RITONAVIR,http://bio2rdf.org/drugbank:DB00503
http://purl.bioontology.org/ontology/NDFRT/N0000005430,RITUXIMAB,http://bio2rdf.org/drugbank:DB00073
http://purl.bioontology.org/ontology/NDFRT/N0000148560,RITUXIMAB,http://bio2rdf.org/drugbank:DB00073
http://purl.bioontology.org/ontology/NDFRT/N0000182971,RIVAROXABAN,http://bio2rdf.org/drugbank:DB06228
http://purl.bioontology.org/ontology/NDFRT/N0000182971,RIVAROXABAN,http://bio2rdf.org/drugbank:DB08477
http://purl.bioontology.org/ontology/NDFRT/N0000005431,RIVASTIGMINE,http://bio2rdf.org/drugbank:DB00989
http://purl.bioontology.org/ontology/NDFRT/N0000148665,RIVASTIGMINE,http://bio2rdf.org/drugbank:DB00989
http://purl.bioontology.org/ontology/NDFRT/N0000006855,RIZATRIPTAN,http://bio2rdf.org/drugbank:DB00953
http://purl.bioontology.org/ontology/NDFRT/N0000148576,RIZATRIPTAN,http://bio2rdf.org/drugbank:DB00953
http://purl.bioontology.org/ontology/NDFRT/N0000005694,ROPINIROLE,http://bio2rdf.org/drugbank:DB00268
http://purl.bioontology.org/ontology/NDFRT/N0000022086,ROPINIROLE,http://bio2rdf.org/drugbank:DB00268
http://purl.bioontology.org/ontology/NDFRT/N0000006648,ROPIVACAINE,http://bio2rdf.org/drugbank:DB00296
http://purl.bioontology.org/ontology/NDFRT/N0000022060,ROPIVACAINE,http://bio2rdf.org/drugbank:DB00296
http://purl.bioontology.org/ontology/NDFRT/N0000005439,ROSIGLITAZONE,http://bio2rdf.org/drugbank:DB00412
http://purl.bioontology.org/ontology/NDFRT/N0000148613,ROSIGLITAZONE,http://bio2rdf.org/drugbank:DB00412
http://purl.bioontology.org/ontology/NDFRT/N0000010356,ROSUVASTATIN,http://bio2rdf.org/drugbank:DB01098
http://purl.bioontology.org/ontology/NDFRT/N0000148821,ROSUVASTATIN,http://bio2rdf.org/drugbank:DB01098
http://purl.bioontology.org/ontology/NDFRT/N0000171794,ROTIGOTINE,http://bio2rdf.org/drugbank:DB05271
http://purl.bioontology.org/ontology/NDFRT/N0000005748,SALICYLAMIDE,http://bio2rdf.org/drugbank:DB08797
http://purl.bioontology.org/ontology/NDFRT/N0000147131,SALICYLAMIDE,http://bio2rdf.org/drugbank:DB08797
http://purl.bioontology.org/ontology/NDFRT/N0000006857,SALMETEROL,http://bio2rdf.org/drugbank:DB00938
http://purl.bioontology.org/ontology/NDFRT/N0000021960,SALMETEROL,http://bio2rdf.org/drugbank:DB00938
http://purl.bioontology.org/ontology/NDFRT/N0000147121,SALSALATE,http://bio2rdf.org/drugbank:DB01399
http://purl.bioontology.org/ontology/NDFRT/N0000179234,SALSALATE,http://bio2rdf.org/drugbank:DB01399
http://purl.bioontology.org/ontology/NDFRT/N0000176128,SAPROPTERIN,http://bio2rdf.org/drugbank:DB00360
http://purl.bioontology.org/ontology/NDFRT/N0000007376,SAQUINAVIR,http://bio2rdf.org/drugbank:DB01232
http://purl.bioontology.org/ontology/NDFRT/N0000148419,SAQUINAVIR,http://bio2rdf.org/drugbank:DB01232
http://purl.bioontology.org/ontology/NDFRT/N0000006328,SARGRAMOSTIM,http://bio2rdf.org/drugbank:DB00020
http://purl.bioontology.org/ontology/NDFRT/N0000147658,SARGRAMOSTIM,http://bio2rdf.org/drugbank:DB00020
http://purl.bioontology.org/ontology/NDFRT/N0000179814,SAXAGLIPTIN,http://bio2rdf.org/drugbank:DB06335
http://purl.bioontology.org/ontology/NDFRT/N0000005982,SCOPOLAMINE,http://bio2rdf.org/drugbank:DB00747
http://purl.bioontology.org/ontology/NDFRT/N0000146728,SCOPOLAMINE,http://bio2rdf.org/drugbank:DB00747
http://purl.bioontology.org/ontology/NDFRT/N0000006075,SECOBARBITAL,http://bio2rdf.org/drugbank:DB00418
http://purl.bioontology.org/ontology/NDFRT/N0000147250,SECOBARBITAL,http://bio2rdf.org/drugbank:DB00418
http://purl.bioontology.org/ontology/NDFRT/N0000006101,SELEGILINE,http://bio2rdf.org/drugbank:DB01037
http://purl.bioontology.org/ontology/NDFRT/N0000148014,SELEGILINE,http://bio2rdf.org/drugbank:DB01037
http://purl.bioontology.org/ontology/NDFRT/N0000146551,"SELENIUM SULFIDE",http://bio2rdf.org/drugbank:DB00971
http://purl.bioontology.org/ontology/NDFRT/N0000179237,"SELENIUM SULFIDE",http://bio2rdf.org/drugbank:DB00971
http://purl.bioontology.org/ontology/NDFRT/N0000006259,SERINE,http://bio2rdf.org/drugbank:DB00133
http://purl.bioontology.org/ontology/NDFRT/N0000146986,SERINE,http://bio2rdf.org/drugbank:DB00133
http://purl.bioontology.org/ontology/NDFRT/N0000010552,SERTACONAZOLE,http://bio2rdf.org/drugbank:DB01153
http://purl.bioontology.org/ontology/NDFRT/N0000148855,SERTACONAZOLE,http://bio2rdf.org/drugbank:DB01153
http://purl.bioontology.org/ontology/NDFRT/N0000005919,SERTRALINE,http://bio2rdf.org/drugbank:DB01104
http://purl.bioontology.org/ontology/NDFRT/N0000148257,SERTRALINE,http://bio2rdf.org/drugbank:DB01104
http://purl.bioontology.org/ontology/NDFRT/N0000007344,SEVELAMER,http://bio2rdf.org/drugbank:DB00658
http://purl.bioontology.org/ontology/NDFRT/N0000022136,SEVELAMER,http://bio2rdf.org/drugbank:DB00658
http://purl.bioontology.org/ontology/NDFRT/N0000006205,SEVOFLURANE,http://bio2rdf.org/drugbank:DB01236
http://purl.bioontology.org/ontology/NDFRT/N0000148409,SEVOFLURANE,http://bio2rdf.org/drugbank:DB01236
http://purl.bioontology.org/ontology/NDFRT/N0000005769,SIBUTRAMINE,http://bio2rdf.org/drugbank:DB01105
http://purl.bioontology.org/ontology/NDFRT/N0000022111,SIBUTRAMINE,http://bio2rdf.org/drugbank:DB01105
http://purl.bioontology.org/ontology/NDFRT/N0000007479,SILDENAFIL,http://bio2rdf.org/drugbank:DB00203
http://purl.bioontology.org/ontology/NDFRT/N0000022115,SILDENAFIL,http://bio2rdf.org/drugbank:DB00203
http://purl.bioontology.org/ontology/NDFRT/N0000005842,SIMVASTATIN,http://bio2rdf.org/drugbank:DB00641
http://purl.bioontology.org/ontology/NDFRT/N0000148200,SIMVASTATIN,http://bio2rdf.org/drugbank:DB00641
http://purl.bioontology.org/ontology/NDFRT/N0000006605,SIROLIMUS,http://bio2rdf.org/drugbank:DB00877
http://purl.bioontology.org/ontology/NDFRT/N0000148624,SIROLIMUS,http://bio2rdf.org/drugbank:DB00877
http://purl.bioontology.org/ontology/NDFRT/N0000176069,SITAGLIPTIN,http://bio2rdf.org/drugbank:DB01261
http://purl.bioontology.org/ontology/NDFRT/N0000179787,SITAGLIPTIN,http://bio2rdf.org/drugbank:DB01261
http://purl.bioontology.org/ontology/NDFRT/N0000022393,SOLIFENACIN,http://bio2rdf.org/drugbank:DB01591
http://purl.bioontology.org/ontology/NDFRT/N0000006646,SOMATROPIN,http://bio2rdf.org/drugbank:DB00052
http://purl.bioontology.org/ontology/NDFRT/N0000148258,SOMATROPIN,http://bio2rdf.org/drugbank:DB00052
http://purl.bioontology.org/ontology/NDFRT/N0000171742,SORAFENIB,http://bio2rdf.org/drugbank:DB00398
http://purl.bioontology.org/ontology/NDFRT/N0000175349,SORAFENIB,http://bio2rdf.org/drugbank:DB00398
http://purl.bioontology.org/ontology/NDFRT/N0000006665,SOTALOL,http://bio2rdf.org/drugbank:DB00489
http://purl.bioontology.org/ontology/NDFRT/N0000148334,SOTALOL,http://bio2rdf.org/drugbank:DB00489
http://purl.bioontology.org/ontology/NDFRT/N0000006595,SPECTINOMYCIN,http://bio2rdf.org/drugbank:DB00919
http://purl.bioontology.org/ontology/NDFRT/N0000148017,SPECTINOMYCIN,http://bio2rdf.org/drugbank:DB00919
