Drug_Interaction_ID,Drug_1_Name,Drug_1_RxCUI,Drug_1_Class_Name,Drug_1_Code,Drug_2_Name,Drug_2_RxCUI,Drug_2_Class_Name,Drug_2_Code,Clinical_Source,Source_File,Description,Severity,Comment,Drug_Name,RxNorm,Source_File,Clinical_Source,Class_Name,Class_Code,Drug_Name,RxNorm,Source_File,Clinical_Source,Class_Name,Class_Code
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,IMIPRAMINE,5691,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,LOXAPINE,6475,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,MAPROTILINE,6646,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1436,,NULL,"ATROPINIC MEDICATIONS",R06AA,,NULL,"OTHER ATROPINIC MEDICATIONS",R06AA,ANSM,334-ATROPINIC-MEDICATIONS.html,"Addition of the undesirable atropinic effects such as urinary retention, constipation, dry mouth","Take into account",,QUETIAPINE,51272,27,ANSM,"ATROPINIC MEDICATIONS",R06AA,TRIMIPRAMINE,10834,27,ANSM,"ATROPINIC MEDICATIONS",R06AA
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",AMITRIPTYLINE,704,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",CLOMIPRAMINE,2597,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",DULOXETINE,72625,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",IMIPRAMINE,5691,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",MILNACIPRAN,588250,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1439,,NULL,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,,NULL,"ORAL ANTICOAGULANTS",B01A-001,ANSM,336-MIXED-ADRENERGIC-SEROTONINERGIC-MEDICATIONS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration of these medications together and after it is stopped.",VENLAFAXINE,39786,96,ANSM,"MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS",N06A,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ARIPIPRAZOLE,89013,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CHLORPROMAZINE ",2403,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CLOZAPINE ",2626,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",DOXEPIN,3638,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ESTAZOLAM,4077,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLUPHENAZINE,4496,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLURAZEPAM,4501,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",HALOPERIDOL,5093,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",LOXAPINE,6475,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MAPROTILINE,6646,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MIRTAZAPINE,15996,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","OLANZAPINE ",61381,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",PALIPERIDONE,679314,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",TRIMIPRAMINE,10834,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ZOLPIDEM,39993,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",AMITRIPTYLINE,704,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ARIPIPRAZOLE,89013,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CHLORPROMAZINE ",2403,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","CLOZAPINE ",2626,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",DOXEPIN,3638,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ESTAZOLAM,4077,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLUPHENAZINE,4496,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",FLURAZEPAM,4501,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",HALOPERIDOL,5093,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",LOXAPINE,6475,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MAPROTILINE,6646,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",MIRTAZAPINE,15996,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","OLANZAPINE ",61381,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",PALIPERIDONE,679314,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate","QUETIAPINE ",51272,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",TRIMIPRAMINE,10834,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
1447,,NULL,"SEDATIVE MEDICATIONS",N04-N05-N06,,NULL,"OTHER SEDATIVE MEDICATIONS",N04-N05-N06,ANSM,339-SEDATIVE-MEDICATIONS.html,"Increase of central nervous center depression. The alteration of alertness can make driving vehicles or using machines dangerous","Not recommended","--with sodium oxybate",ZOLPIDEM,39993,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06,"RISPERIDONE ",35636,129,ANSM,"SEDATIVE MEDICATIONS",N04-N05-N06
2410,,NULL,"ORAL ANTICOAGULANTS",B01A-001,,NULL,"OTHER ORAL ANTICOAGULANTS",B01A-001,ANSM,52-ORAL-ANTICOAGULANTS.html,"Risk of increase of hemorrhagic events when one oral anticoagulant is replaced with another.","Take into account","Take into account the half-life of the oral anticoagulant and observe, if the situation requires, a delay for clearance before the start of treatment with another. Be sure to inform the patient.",APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
2410,,NULL,"ORAL ANTICOAGULANTS",B01A-001,,NULL,"OTHER ORAL ANTICOAGULANTS",B01A-001,ANSM,52-ORAL-ANTICOAGULANTS.html,"Risk of increase of hemorrhagic events when one oral anticoagulant is replaced with another.","Take into account","Take into account the half-life of the oral anticoagulant and observe, if the situation requires, a delay for clearance before the start of treatment with another. Be sure to inform the patient.",WARFARIN,11289,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001,RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001
2417,,NULL,"ORAL ANTICOAGULANTS",B01A-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,52-ORAL-ANTICOAGULANTS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration with the SSRI and after it is stopped.",APIXABAN,1364430,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2417,,NULL,"ORAL ANTICOAGULANTS",B01A-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,52-ORAL-ANTICOAGULANTS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration with the SSRI and after it is stopped.",RIVAROXABAN,1114195,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2417,,NULL,"ORAL ANTICOAGULANTS",B01A-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,52-ORAL-ANTICOAGULANTS.html,"Increase of the risk of hemorrhage","Precaution for use","Clinical monitoring and, if the situation requires, more frequent testing of the INR. Possible adjustment of the dosage of the oral anticoagulant during the administration with the SSRI and after it is stopped.",WARFARIN,11289,112,ANSM,"ORAL ANTICOAGULANTS",B01A-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2676,,NULL,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,56-TRICYCLIC-ANTIDEPRESSANTS.html,"Increase of the plasma concentrations of the tricyclic antidepressant with risk of convulsions and increase of the undesirable effects","Precaution for use","Increased clinical monitoring and, if necessary, adjustment of the dosage",AMITRIPTYLINE,704,145,ANSM,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2676,,NULL,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,56-TRICYCLIC-ANTIDEPRESSANTS.html,"Increase of the plasma concentrations of the tricyclic antidepressant with risk of convulsions and increase of the undesirable effects","Precaution for use","Increased clinical monitoring and, if necessary, adjustment of the dosage",AMOXAPINE,722,145,ANSM,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2676,,NULL,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,56-TRICYCLIC-ANTIDEPRESSANTS.html,"Increase of the plasma concentrations of the tricyclic antidepressant with risk of convulsions and increase of the undesirable effects","Precaution for use","Increased clinical monitoring and, if necessary, adjustment of the dosage",CLOMIPRAMINE,2597,145,ANSM,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
2676,,NULL,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,,NULL,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB,ANSM,56-TRICYCLIC-ANTIDEPRESSANTS.html,"Increase of the plasma concentrations of the tricyclic antidepressant with risk of convulsions and increase of the undesirable effects","Precaution for use","Increased clinical monitoring and, if necessary, adjustment of the dosage",DOXEPIN,3638,145,ANSM,"TRICYCLIC ANTIDEPRESSANTS",N06AA-001,SERTRALINE,36437,130,ANSM,"SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)",N06AB
