Drug 1 Name	Drug 2 Name	Summary	Description
Sofosbuvir	Emtricitabine/TAF	Coadministration with sofosbuvir and emtricitabine/tenofovir alafenamide has not been studied. A clinically significant interaction is unlikely based on studies with sofosbuvir-containing regimens in combination with emtricitabine/tenofovir alafenamide-containing regimens.	(See Summary)
Sofosbuvir	Enalapril	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Enalapril is a prodrug hydrolysed in the liver to enalaprilat. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Enoxaparin	Coadministration has not been studied, but based on metabolism and clearance a clinically significant  interaction is unlikely. Enoxaparin does not undergo cytochrome P450 metabolism but desulphation and depolymerisation occurs in the liver. It is excreted predominantly renally. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Entecavir	Coadministration has not been studied but based on the metabolism and clearance a clinically significant drug-drug interaction is unlikely. Entecavir is eliminated renally via glomerular filtration and active renal secretion by both organic anion and cation transporters. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Eplerenone	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as eplerenone is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Epoetin alfa	Coadministration has not been studied but based on lack of any identified interactions with epoetin alfa and no data to demonstrate CYP or P-gp interaction, a clinically significant interaction is unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Eprosartan	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely as eprosartan is largely excreted in bile and urine as unchanged drug. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ergometrine (ergonovine)	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ergometrine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ergotamine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ergotamine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Erlotinib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Although both drugs are substrates of P-gp, no effect on sofosbuvir concentrations is expected. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ertapenem	Coadministration has not been studied but based on metabolism and clearance a clinically relevant drug interaction is unlikely. Ertapenem is mainly eliminated through the kidneys by glomerular filtration with tubular secretion playing a minor component. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Erythromycin	Coadministration has not been studied. Erythromycin is an inhibitor of P-gp and may increase sofosbuvir concentrations. However, increasing sofosbuvir concentrations has been shown not to increase the predominant metabolite GS-331007, therefore no dose change should be required. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Escitalopram	Coadministration has not been studied. Escitalopram is metabolised via CYP2C19 and 2D6 and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Eslicarbazepine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Eslicarbazepine is metabolised by CYP3A4 but sofosbuvir does not affect CYP enzymes.	(See Summary)
Sofosbuvir	Esomeprazole	Coadministration has not been studied. Esomeprazole is metabolised via CYP2C19 and 3A4 and a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Estazolam	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as estazolam is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Estradiol	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Estradiol is metabolized by CYP3A4, CYP1A2 and UGTs, none of which is affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. 	(See Summary)
Sofosbuvir	Estramustine	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Estramustine is dephosphorylated and minimal data show it not to undergo any form of CYP metabolism.	(See Summary)
Sofosbuvir	Etanercept	Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. However, there have been reports of worsening of hepatitis C in patients receiving etanercept. Use with caution and monitor closely for worsening HCV. 	(See Summary)
Sofosbuvir	Ethambutol	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Ethambutol is partly metabolized by alcohol dehydrogenase (20%) and partly eliminated unchanged in the faeces (20%) and urine (50%). Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary
Sofosbuvir	Ethinylestradiol	Coadministration of sofosbuvir and an oral contraceptive containing ethinyl estradiol and norgestimate increased ethinyl estradiol Cmax and AUC by 14% and 8%. The Cmax and AUC of norgestromin (an active metabolite of norgestimate) increased by 6% and 5%, whereas the Cmax and AUC of norgestrel (an active metabolite of norgestimate) increased by 18% and 19%. No dose adjustment of ethinyl estradiol or norgestimate is required.	Coadministration of sofosbuvir and an oral contraceptive containing ethinyl estradiol and norgestimate increased ethinyl estradiol Cmax and AUC by 14% and 8%. The Cmax and AUC of norgestromin increased by 6% and 5%, whereas the Cmax and AUC of norgestrel increased by 18% and 19%. No dose adjustment of norgestimate/ethinyl estradiol is required when sofosbuvir and norgestimate/ethinyl estradiol are used concomitantly.Sovaldi Summary of Product Characteristics, Gilead Sciences, January 2014.
Sofosbuvir	Ethosuximide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ethosuximide is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Etoposide	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely as etoposide is mainly metabolised by CYP3A4 and UGT1A1 which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Etoricoxib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as etoricoxib is metabolised by multiple CYP enzymes (including CYP3A4) which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Etravirine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as etravirine is metabolised by CYP3A4 and to a lesser extent by CYP2C, neither of which is affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Everolimus	Coadministration has not been studied but a clinically significant interaction is unlikely. Everolimus is metabolised by CYP3A4 which is not affected by sofosbuvir. Although both drugs are substrates of P-gp, no effect on sofosbuvir concentrations is expected. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Exemestane	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as exemestance is metabolised by CYP3A4, which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Exenatide	Coadministration with exenatide has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as exenatide is eliminated via glomerular filtration. However, as exenatide slows gastric emptying it is advisable to take sofosbuvir at least 1 hour before an exenatide injection.	(See Summary)
Sofosbuvir	Ezetimibe	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Ezetimibe is primarily metabolized in the small intestine and liver via glucuronidation. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, use of ezetemibe is not recommended in moderate to severe hepatic dysfunction.	(See Summary)
Sofosbuvir	Famotidine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as famotidine is not metabolised by cytochrome enzymes.	(See Summary)
Sofosbuvir	Felodipine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as felodipine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fenofibrate	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fenofibrate is metabolised by multiple enzyme pathways (esterases, UGT2B7 and UGT1A1). Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, fenofibrate is contraindicated in severe hepatic disease in its European SPC, and its US Prescribing Information contraindicates it in active liver disease.	(See Summary)
Sofosbuvir	Fentanyl	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fentanyl is extensively metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fexofenadine	Coadministration has not been studied but a clinically significant interaction is unlikely. Although both drugs are substrates of P-gp, no effect on sofosbuvir concentrations is expected. 	(See Summary)
Sofosbuvir	Filgrastim	Coadministration has not been studied but a clinically significant interaction is unlikely. Although both drugs are substrates of P-gp, no effect on sofosbuvir concentrations is expected. 	(See Summary)
Sofosbuvir	Finasteride	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as finasteride is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fingolimod	Coadministration has not been studied but an interaction is unlikely as fingolimod is eliminated by oxidative biotransformation catalysed mainly via CYP4F2. Fingolimod is unlikely to interact with substances mainly cleared by the CYP450 enzymes or by substrates of the main transporter proteins. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fish oils	Coadministration has not been studied. Cytochrome P450 enzymes are involved in the hydroxylation of omega-3 fish oils but a clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flecainide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as flecainide is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flibanserin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Flibanserin is primarily metabolized by CYP3A4 and to a lesser extent by CYP2C19, neither of which are affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flucloxacillin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Flucloxacillin is mainly eliminated renally, partly by glomerular filtration and partly by active secretion via OAT1. 	(See Summary)
Sofosbuvir	Fluconazole	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fluconazole is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flucytosine	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Flucytosine is metabolised to 5-fluorouracil which undergoes further metabolism by dihydropyrimidine dehydrogenase. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fludarabine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fludarabine phosphate is rapidly hydrolyzed (non-CYP mediated) to 2F-ara-A, the principal metabolite, which is then eliminated renally.Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fludrocortisone	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fludrocortisone is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fluindione	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fluinidone is metabolised by CYP2C9 (major) and CYP1A2 (minor) which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flunisolide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Flunisolide is metabolized primarily by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fluoxetine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fluoxetine is mainly metabolised by CYP2D6 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, a lower or less frequent dose of fluoxetine should be considered in cases of hepatic insufficiency.	(See Summary)
Sofosbuvir	Flupentixol	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. The metabolism of flupentixol has been poorly described but is likely to involve CYP2D6 and potentially CYP3A4, neither of which is affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fluphenazine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fluphenazine is metabolised by CYP2D6 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flurazepam	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as flurazepam is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Flurbiprofen	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fludrocortisone is metabolised by CYP2C9 and UGT2B7 which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fluticasone	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fluticasone is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fluvastatin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fluvastatin is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, use of fluvastatin in active liver disease is contraindicated.	(See Summary)
Sofosbuvir	Fluvoxamine	Coadministration has not been studied. Fluvoxamine is metabolised mainly by CYP2D6 and to a lesser extent by CYP1A2. A clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Folic acid	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as folic acid undergoes deconjugation and reduction. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fondaparinux	Coadministration has not been studied but a clinically significant pharmacokinetic interaction is unlikely. There is no evidence to date of fondaparinux metabolism and in particular no evidence for the formation of active metabolites. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Formoterol	Coadministration has not been studied but, based on metabolism and clearance, a clinically significant interaction is unlikely. Formoterol is eliminated primarily by direct glucuronidation, with O-demethylation followed by further glucuronidation being another pathway. As multiple CYP450 isoenzymes (2D6, 2C19, 2C9, and 2A6) catalyze the transformation and sofosbuvir does not affect CYP enzymes, the potential for interactions is low. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fosamprenavir	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fosamprenavir is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Foscarnet	Coadministration has not been studied but, based on metabolism and clearance, a clinically significant interaction is unlikely as foscarnet is cleared mainly by glomerular filtration. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Fosinopril	Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Fosinopril is a prodrug metabolised in the liver by a non-CYP mechanism to the active metabolite. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Frovatriptan	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as frovatriptan is metabolised by CYP1A2 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Furosemide	Coadministration has not been studied but, based on metabolism and clearance, a clinically significant interaction is unlikely as furosemide is glucuronidated by UGT1A9 and a large proportion is excreted unchanged via the kidneys. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gabapentin	Coadministration has not been studied but a clinically significant interaction is unlikely. There is no evidence of gabapentin metabolism in humans and it is eliminated unchanged solely by renal excretion. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gadopentetate (gadolinium)	Coadministration has not been studied but a clinically significant interaction is unlikely. Gadolinium is not metabolised and is excreted unchanged by the kidneys.	(See Summary)
Sofosbuvir	Gamma-hydroxybutyrate	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. GHB may be metabolised via CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Garlic	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gefitinib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Gefitinib is metabolised by CYP3A4, which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gemcitabine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as gemcitabine is metabolised by cytidine deaminase. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gemfibrozil	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Gemfibrozil is metabolised via UGT2B7 and to date there is no evidence that sofosbuvir is involved in this pathway. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, use of gemfibrozil in hepatic impairment is contraindicated.	(See Summary)
Sofosbuvir	Gentamicin	Coadministration has not been studied, but based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Gentamicin is predominantly eliminated unchanged via the kidneys. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ginkgo biloba	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ginseng	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Glibenclamide (Glyburide)	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as glibenclamide is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Gliclazide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as gliclazide is metabolized by CYPs 2C19 and 2C9 which are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Glimepiride	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as glimepiride is metabolised by CYP2C9 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Glipizide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as glipizide is metabolised by CYP2C9 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Goserelin	Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely as there is minimal metabolism and no clinically relevant accumulation with higher doses of depot. Goserelin is renally cleared with no dose alteration required in renal or hepatic impairment. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Grapefruit juice	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as grapefruit juice is metabolised by CYP3A4 which is not affected by sofosbuvir. Although grapefruit juice inhibits CYP3A4, sofosbuvir is not metabolised by this enzyme and formation of sofosbuvir's active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Griseofulvin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as griseofulvin is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Halofantrine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as halofantrine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Haloperidol	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Haloperidol is metabolised by UGT2B7, CYP3A4 and CYP2D6; these metabolic pathways are not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Heparin	Coadministration has not been studied but based on metabolism and clearance a clinically significant drug interaction is unlikely as heparin is cleared by the reticuloendothelial system and renally excreted. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Hydralazine	Coadministration has not been studied, but based on metabolism and clearance a clinically significant interaction is unlikely as hydralazine is metabolised by hydroxylation, conjugation and by N-acetylation. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Hydrochlorothiazide	Coadministration has not been studied, but based on metabolism and clearance a clinically significant interaction is unlikely as hydrochlorothiazide is not metabolised and is cleared by the kidneys. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Hydrocodone	Coadministration has not been studied. Hydrocodone is metabolised by CYP2D6 to hydromorphone and by CYP3A4 to norhydrocodone, both of which have analgesic effects. Concomitant use is unlikely to result in altered plasma concentrations of either drug as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, use with caution in patients with hepatic impairment.	(See Summary)
Sofosbuvir	Hydrocortisone (topical)	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Following topical application to most areas of normal skin, only minimal amounts of the drug reach the dermis and subsequently the systemic circulation. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Hydromorphone	Coadministration has not been studied but as glucuronidation forms the major metabolic pathway a clinically significant interaction with sofosbuvir appears unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, the European SPC for hydromorphone contraindicates its use in patients with any degree of hepatic impairment.	(See Summary)
Sofosbuvir	Hydroxychloroquine	Coadministration has not been studied. CYP3A4 is likely to have role in the metabolism of hydroxychloroquine. A clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, the European SPC for hydroxychloroquine recommends caution in impaired hepatic function.	(See Summary)
Sofosbuvir	Hydroxyzine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as hydroxyzine is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. Note, as hydroxyzine elimination is impaired in patients with hepatic dysfunction, daily dose or dose frequency should be reduced in patients with impaired liver function.	(See Summary)
Sofosbuvir	Hyoscine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Hyoscine acts predominantly locally and undergoes minimal absorption. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Ibandronic acid	Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction appears unlikely. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications. However, ibandronic acid should be taken after an overnight fast (at least 6 hours) and before the first food or drink of the day. Medicinal products and supplements should be similarly avoided prior to taking ibandronic acid. Fasting should be continued for at least 30 minutes after taking ibandronic acid. 	(See Summary)
Sofosbuvir	Ibuprofen	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ibuprofen is metabolised by CYP2C8 and CYP2C9, neither of which is affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Idarubicin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Idarubicin is converted to idarubicinol by aldoketoreductase. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Iloperidone	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as iloperidone is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Iloprost	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iloprost is metabolised by beta-oxidation of the carboxyl side chain with only a minor role for CYP metabolism.	(See Summary)
Sofosbuvir	Imatinib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as imatinib is metabolised by CYP3A4 which is not affected by sofosbuvir. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Imipenem	Coadministration has not been studied but based on metabolism and clearance a clinically significant drug interaction is unlikely. Imipenem is metabolised renally and is predominantly eliminated in the urine. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
Sofosbuvir	Imipramine	Coadministration has not been studied. Imipramine is metabolised by CYP3A4, CYP2C19 and CYP1A2 to desipramine. Imipramine and desipramine are both metabolised by CYP2D6. A clinically significant interaction is unlikely as sofosbuvir does not affect CYP enzymes. Sofosbuvir is a prodrug and formation of its active metabolite is unlikely to be affected by comedications.	(See Summary)
